CONSULTA CREA:

Palabras ortográficas: Automovilismo | 

Agrupado por acentos, mayúsculas

Documentos: 281 / Frecuencia absoluta: 344 / Frecuencia normalizada: 2,75 por millón

BIBLIOGRAFÍA	AUTOR	TÍTULO	FECHA	CRITERIO	BLOQUE	MEDIO	SOPORTE	TEMA	PAÍS	ZONA	TIPOLOGÍA	NOTAS	CONCORDANCIA
«Garriga, mejor español, séptimo en 250 c.c.». ABC. Madrid: Prensa Española, S.A., 1985-06-03.		ABC	1985	Primera edición	No ficción	Escrito	Prensa	Actualidad, ocio y vida cotidiana	España			Mayúsculas no acentuadas en el original	Automovilismo
«Automovilismo.». El País. Madrid: Diario El País, S.A., 1985-06-01.		El País	1985	Primera edición	No ficción	Escrito	Prensa	Actualidad, ocio y vida cotidiana	España				Automovilismo.
«Suspendido el Gran Premio de Bélgica AFP Spa-Francorchamps». El País. Madrid: Diario El País, S.A., 1985-06-02.		El País	1985	Primera edición	No ficción	Escrito	Prensa	Actualidad, ocio y vida cotidiana	España				AUTOMOVILISMO
«La sonrisa etrusca». El País. Madrid: Diario El País, S.A., 1985-06-02.		El País	1985	Primera edición	No ficción	Escrito	Prensa	Artes, cultura y espectáculos	España				El Gran Premio de Bélgica de Fórmula 1 se podrá seguir por TVE-1 a través de Estudio estadio y, posteriormente, en Automovilismo, a las 16.50 horas, para ver la llegada a la meta en directo.
«Vatanen sufro un accidente en el Rally de Argentina». El País. Madrid: Diario El País, S.A., 1985-08-01.		El País	1985	Primera edición	No ficción	Escrito	Prensa	Actualidad, ocio y vida cotidiana	España				AUTOMOVILISMO
«Automovilismo.». El País. Madrid: Diario El País, S.A., 1985-08-02.		El País	1985	Primera edición	No ficción	Escrito	Prensa	Actualidad, ocio y vida cotidiana	España				Automovilismo.
«Asamblea del Valencia». El País. Madrid: Diario El País, S.A., 1985-10-01.		El País	1985	Primera edición	No ficción	Escrito	Prensa	Actualidad, ocio y vida cotidiana	España				Automovilismo
«Baloncesto». El País. Madrid: Diario El País, S.A., 1985-10-02.		El País	1985	Primera edición	No ficción	Escrito	Prensa	Actualidad, ocio y vida cotidiana	España				Automovilismo
«DECRETO DE 25 DE SEPTIEMBRE DE 1934 (PRESIDENCIA DEL CONSEJO DE MINISTROS) APROBANDO CÓDIGO DE LA CIRCULACIÓN Y SUS ANEXOS». Anónimo: Código de la Circulación. Madrid: Tecnos, 1994.	Anónimo	Código de la Circulación	1985	Primera edición	No ficción	Escrito	Libro	Política, economía y justicia	España				b) Los que expidan las Escuelas de Automovilismo y Organismos de las Direcciones Generales de la Guardia Civil y de la Policía o de las Fuerzas Armadas, reglamentariamente autorizadas para ello, siempre que se trate de vehículos automóviles o de ciclomotores pertenecientes a los correspondientes órganos del Estado.
«COMENZAR A CORRER». ABC. Madrid: Prensa Española, S.A., 1986-11-02.		ABC	1986	Primera edición	No ficción	Escrito	Prensa	Actualidad, ocio y vida cotidiana	España			Mayúsculas no acentuadas en el original	Cada vez se ve como más evidente que es necesario llegar a dar el salto de salir al extranjero para competir si se quiere tener un futuro dentro del automovilismo deportivo. La pobre estructura de las carreras en España hace que los pilotos lleguen a un momento de atascamiento del cual es prácticamente imposible salir. Llegado a un punto, no queda más remedio que renunciar a todo en nuestro país y lanzarse a la aventura de participar en los campeonatos europeos, según la modalidad
«Alain Prost, vencedor en el Gran Premio de San Marino». ABC. Madrid: Prensa Española, S.A., 1986-04-28.		ABC	1986	Primera edición	No ficción	Escrito	Prensa	Actualidad, ocio y vida cotidiana	España			Mayúsculas no acentuadas en el original	Automovilismo
Mendoza, Eduardo: La ciudad de los prodigios. Barcelona: Seix Barral, 1993.	Mendoza, Eduardo	La ciudad de los prodigios	1986	Fecha de escritura	Ficción	Escrito	Libro	Novela	España				estaba cansada de tanta mudanza, de tanto no saber lo que traería el día de mañana; ahora veía las transformaciones con recelo y a veces con temor. No faltaban visionarios que imaginaban cómo sería el futuro, lo que éste tenía reservado a quienes lo alcanzasen a ver. La energía eléctrica, la radiofonía, el automovilismo, la aviación, los adelantos médicos y farmacológicos iban a cambiarlo todo radicalmente: las comunicaciones, los transportes y muchas otras circunstancias de la vida; la Naturaleza sería confinada a ciertas zonas, el día y la noche, el frío y el calor serían domesticados; el cerebro humano controlaría el azar a su antojo
«Dominio del sueco Waldegaard y los Toyota en el Rally Safari». El País. Madrid: Diario El País, S.A., 1986-04-01.		El País	1986	Primera edición	No ficción	Escrito	Prensa	Actualidad, ocio y vida cotidiana	España				AUTOMOVILISMO
Tibón, Gutierre: Aventuras en las cinco partes del mundo (con un brinco a Úbeda). México D.F.: Diana, 1986.	Tibón, Gutierre	Aventuras en las cinco partes del mundo (con un brinco a Úbeda)	1986	Primera edición	No ficción	Escrito	Libro	Actualidad, ocio y vida cotidiana	México	México y Centroamérica			Cuento veintiséis imágenes a color de coches de carrera. Bólidos rojos, aerodinamicísimos: doscientos cincuenta a cuatrocientos quilómetros por hora. He aquí el retrato del corredor Lodovico Scarfiotti: por la forma del yelmo parece un caballero águila azteca. No podría resultar más evidente la pasión de Andrés por el automovilismo deportivo.
«Los Williams, los más rápidos en los entrenamientos de Río». ABC. Madrid: Prensa Española, S.A., 1987-03-11.		ABC	1987	Primera edición	No ficción	Escrito	Prensa	Actualidad, ocio y vida cotidiana	España			Mayúsculas no acentuadas en el original	Automovilismo
«Tabacalera dedicará cerca de seiscientos millones al deporte». ABC. Madrid: Prensa Española, S.A., 1987-03-11.		ABC	1987	Primera edición	No ficción	Escrito	Prensa	Actualidad, ocio y vida cotidiana	España			Mayúsculas no acentuadas en el original	Tabacalera dedicará 560 millones de pesetas en apoyo al deporte, concretamente en el motociclismo, vela y automovilismo. En motos ha invertido doscientos millones con la designación de Angel Nieto como director técnico del equipo Ducados y la incorporación de nuevas marcas y máquinas oficiales, como las Derbi de 80 c.c. campeonas del mundo, la Honda de Cardús y la Yamaha de Garriga.
«Prost, Senna, Mansell y Piquet son otra vez los grandes favoritos». ABC. Madrid: Prensa Española, S.A., 1987-04-10.		ABC	1987	Primera edición	No ficción	Escrito	Prensa	Actualidad, ocio y vida cotidiana	España			Mayúsculas no acentuadas en el original	conquistar el último trofeo en la carrera australiana de Adelaida, cuando era el que menos posibilidades tenía del trío de cabeza. Con 25 grandes premios ganados sobre 105 participaciones, Prost está a sólo dos victorias de igualar el récord del mítico Jackie Stewart. Sin duda, este año podrá pasar a los anales del automovilismo por ser, numéricamente, el más grande.
«Oñoro, duda en el Rally de Madrid, que se corre mañana». ABC. Madrid: Prensa Española, S.A., 1987.		ABC	1987	Primera edición	No ficción	Escrito	Prensa	Actualidad, ocio y vida cotidiana	España			Mayúsculas no acentuadas en el original	Automovilismo
«Escalante, cuarto en Chile». Clarín. Buenos Aires: 1987-11-21.		Clarín	1987	Primera edición	No ficción	Escrito	Prensa	Actualidad, ocio y vida cotidiana	Argentina	Río de la Plata		Procesado por medio de un programa de reconocimiento de voz. Mayúsculas no acentuadas en el original.	MILÁN (ANSA).– Las firmas Ferrari (automovilismo) y Colnago (simplismo) han presentado un nuevo modelo de bicicleta, de aspecto clásico pero con características revolucionarias.
«El TC confirmó su presencia en Monte». Clarín. Buenos Aires: 1987-10-21.		Clarín	1987	Primera edición	No ficción	Escrito	Prensa	Actualidad, ocio y vida cotidiana	Argentina	Río de la Plata		Procesado por medio de un programa de reconocimiento de voz	STUTTGART (AFP).– El ex piloto alemán Hermann Lang, falleció ayer a los 77 años víctima de cáncer. Lang tuvo destacada actuación en el automovilismo internacional de posguerra, integrando con Juan Manuel Fangio el equipo Mercedes Benz de Fórmula 1. Entre sus más importantes logros ostentaba la conquista, en 1939, del récord mundial de velocidad, establecido en la pista de Avus a un promedio 261,100 Km/h, una marca fabulosa para aquella época.
«En una reunión efectuada ayer en el local de una concesionaria de automóviles, Carlos Alberto Reutemann recibió dos unidades cero kilómetro. Posteriormente se realizó una conferencia de prensa en la cual el piloto argentino se refirió a diversos aspectos de la Fórmula 1.». Clarín. Buenos Aires: 1987-02-08.		Clarín	1987	Primera edición	No ficción	Escrito	Prensa	Actualidad, ocio y vida cotidiana	Argentina	Río de la Plata		Procesado por medio de un programa de reconocimiento de voz	.– El caso de la protesta del equipo Copersucar, con relación al tercer puesto logrado por Reutemann en el Gran Premio de Brasil, amenaza prolongarse más allá de la confirmación oficial efectuada por los organizadores de la carrera. Ayer, el director de la escudería, Wilson Fittipaldi, envió un oficio a la Confederación Brasileña de Automovilismo, y solicita explicaciones por no haberse sancionado al piloto argentino Carlos Alberto Reutemann por las "infracciones" cometidas en el transcurso de la competencia del domingo pasado en Interlagos.
Zaefferer de Goyeneche, Ana María: La navegación mercante en el Río de la Plata. Buenos Aires: Emecé Editores, 1987.	Zaefferer de Goyeneche, Ana María	La navegación mercante en el Río de la Plata	1987	Primera edición	No ficción	Escrito	Libro	Ciencias y tecnología	Argentina	Río de la Plata			Los adelantos técnicos llegaron naturalmente también de ultramar. En 1892 desembarcaba en Buenos Aires el primer automóvil, un Daimler Benz de propulsión a vapor, importado por Dalmiro Varela Castex, pionero del automovilismo en nuestro país. A ése le siguió un Dion Bouton, triciclo con motor a nafta que conducía personalmente su dueño, y después un Decauville, fabricado en Francia, primer automóvil accionado a explosión.
Zaefferer de Goyeneche, Ana María: La navegación mercante en el Río de la Plata. Buenos Aires: Emecé Editores, 1987.	Zaefferer de Goyeneche, Ana María	La navegación mercante en el Río de la Plata	1987	Primera edición	No ficción	Escrito	Libro	Ciencias y tecnología	Argentina	Río de la Plata			lo hizo, recibiendo el homenaje de los que pasaban. De pronto el auto se detuvo y se negó a continuar la marcha, pese a los desesperados intentos de su dueño. El general Roca, filosóficamente, bajó del auto y, al tiempo que ascendía a un coche de alquiler, se despidió del pionero de nuestro automovilismo diciéndole en tono zumbón: "Nunca los caballos me dejaron de a pie ni siquiera en medio del desierto".
«Automovilismo.». El País. Madrid: Diario El País, S.A., 1987-06-02.		El País	1987	Primera edición	No ficción	Escrito	Prensa	Actualidad, ocio y vida cotidiana	España				Automovilismo.
«Jesús Gil envía un informe al CSD exponiendo las ventajas de comprar la escudería Brabham». El País. Madrid: Diario El País, S.A., 1987-08-01.		El País	1987	Primera edición	No ficción	Escrito	Prensa	Actualidad, ocio y vida cotidiana	España				El documento enviado por Jesús Gil al Consejo Superior de Deportes resalta que España no ha promocionado el automovilismo tanto como lo han hecho otros países e indica que en cada prueba del Campeonato Mundial de Fórmula 1 hay 49 cadenas de televisión. También explica que la compra de la escudería Brabham podría engrandecer la imagen de España serviría para explotar la Exposición Universal de Sevilla y los Juegos Olímpicos de Barcelona de 1992. El informe
«Jesús Gil envía un informe al CSD exponiendo las ventajas de comprar la escudería Brabham». El País. Madrid: Diario El País, S.A., 1987-08-01.		El País	1987	Primera edición	No ficción	Escrito	Prensa	Actualidad, ocio y vida cotidiana	España				de dólares, unos 250 millones de pesetas—. Precisamente, propone la contratación de pilotos españoles; uno, Adrián Campos, y el otro, Luis Pérez Sala o Alfonso Vinuesa. El presidente rojiblanco, en definitiva, requiere con este escrito la ayuda oficial para la compra de la escudería de Ecclestone, asociada a la Federación Internacional de Automovilismo (FISA) y a la Asociación de Constructores de Fórmula 1 (FOCA). El pasado domingo, durante la disputa del Gran Premio de la República Federal de Alemania, en el circuito de Hockenheim, Ecclestone pidió a Gil 25 millones de dólares (más de 3.000 millones de pesetas) por su escudería.
Cuzzani, Agustín: Disparen sobre el zorro gris. Buenos Aires: Almagesto, 1988.	Cuzzani, Agustín	Disparen sobre el zorro gris	1988	Primera edición	Ficción	Escrito	Libro	Teatro	Argentina	Río de la Plata		Esta obra está incluida dentro de la obra "Teatro Completo" de Agustín Cuzzani; publicada por la misma editorial	REPÓRTER (atacando)¡Superioridad! Ésa es otra de alguna manera modesta virtud de esta realmente gente nuestra. ¡Creer en la superioridad! Somos, realmente superiores en todo. De alguna manera, desde nuestro quíntuple campeón mundial de automovilismo, hasta nuestros boxeadores, tenistas, ciclistas y todos los demás héroes de la Historia cuyo nombre brilla en el bronce y en las placas de nuestras realmente importantes calles de nuestra de alguna manera ciudad cantada por Borges, Mujica Láinez y tocada por los maravillosos dedos de Pichuco, sin olvidar nuestro premio Nobel, de alguna manera
Hernández Padilla, Remberto: Historia de la política mexicana. México D.F.: Edamex, 1995.	Hernández Padilla, Remberto	Historia de la política mexicana	1988	Primera edición	No ficción	Escrito	Libro	Política, economía y justicia	México	México y Centroamérica		Mayúsculas no acentuadas	Por su afición deportiva: al polo, Avila Camacho; al beis-bol, Abelardo L. Rodríguez; al automovilismo, López Mateos. Y, al tenis, José López Portillo.
«Automovilismo.». El País. Madrid: Diario El País, S.A., 1988-04-02.		El País	1988	Primera edición	No ficción	Escrito	Prensa	Actualidad, ocio y vida cotidiana	España				Automovilismo.
«Una vocación verdadera». El País. Madrid: Diario El País, S.A., 1988-10-01.		El País	1988	Primera edición	No ficción	Escrito	Prensa	Política, economía y justicia	España				dedicas a grúa y cepo, haces mejor las dos cosas, te mueves más y la atención no se distrae. Y conste que no aspiro a nada, yo no quiero graduaciones, lo que hago me sale del alma. Lo mismo que el arte, un suponer. Y me sale de ahí porque el automovilismo es la víspera de la delincuencia. No sé si se dice víspera. Están todos compinchados contra la institución, la forma en que se atascan, por ejemplo, o de tirar el coche adonde más seguro fastidia. Adrede lo hacen para que caiga el Ayuntamiento. Además, ¿dónde se castiga menos la reincidencia,
«Ayrton Senna fue el más rápido en los entrenamientos de Jerez». El País. Madrid: Diario El País, S.A., 1988-10-01.		El País	1988	Primera edición	No ficción	Escrito	Prensa	Actualidad, ocio y vida cotidiana	España				AUTOMOVILISMO
«Automovilismo». El País. Madrid: Diario El País, S.A., 1988-10-02.		El País	1988	Primera edición	No ficción	Escrito	Prensa	Actualidad, ocio y vida cotidiana	España				Automovilismo.
«Senna saldrá el primero en el Gran Premio de España de F-1». El País. Madrid: Diario El País, S.A., 1988-10-02.		El País	1988	Primera edición	No ficción	Escrito	Prensa	Actualidad, ocio y vida cotidiana	España				AUTOMOVILISMO
Anónimo: Récords y datos latinoamericanos. Panamá: Editorial América, 1988.	Anónimo	Récords y datos latinoamericanos	1988	Primera edición	No ficción	Escrito	Libro	Ciencias sociales, creencias y pensamiento	Panamá	México y Centroamérica			la palabra récord toma su acepción original. Es en esta área donde podemos hablar propiamente de marcas o plusmarcas, es decir, proezas deportivas comprobadas oficialmente en medidas o números. De esta forma, el lector podrá encontrar aquí los mejores resultados obtenidos en Hispanoamérica en los siguientes deportes: fútbol, béisbol, pesca, hipismo, automovilismo, boxeo, esgrima, polo, pelota vasca y marcha.
Anónimo: Récords y datos latinoamericanos. Panamá: Editorial América, 1988.	Anónimo	Récords y datos latinoamericanos	1988	Primera edición	No ficción	Escrito	Libro	Ciencias sociales, creencias y pensamiento	Panamá	México y Centroamérica			AUTOMOVILISMO
Sánchez, Héctor: El héroe de la familia. Bogotá: Tercer Mundo Editores, 1988.	Sánchez, Héctor	El héroe de la familia	1988	Primera edición	Ficción	Escrito	Libro	Novela	Colombia	Caribe continental			vaticinios fueron por delante de los hechos, y así el tío Camarillo pareció convertirse en su ejecutar, como ocurrió la vez que acompañó a Elisenda Morales a misa, después que lo pronosticaran en la tienda de doña Blanca. Lo que nadie imaginó, en cambio, es que el tío Camarillo empezara a tomar lecciones de automovilismo y asomara por las calles de la ciudad sorteando los nudosos troncos de los árboles, las legiones de perros vagabundos y los ciclistas que salían a hacer su siesta de esa manera.
Sánchez, Héctor: El héroe de la familia. Bogotá: Tercer Mundo Editores, 1988.	Sánchez, Héctor	El héroe de la familia	1988	Primera edición	Ficción	Escrito	Libro	Novela	Colombia	Caribe continental			me a ese incendiario tras las rejas, que mis abogados se ocuparán de que allí permanezca". "Y no procede", respondió el funcionario. No obstante, el tío Camarillo quedó obligado a presentarse semanalmente en el juzgado, hasta que la investigación llegara a alguna parte. Mientras tanto, siguió tomando sus lecciones de automovilismo, animado por Elisenda Morales, promotora de la idea.
Sánchez, Héctor: El héroe de la familia. Bogotá: Tercer Mundo Editores, 1988.	Sánchez, Héctor	El héroe de la familia	1988	Primera edición	Ficción	Escrito	Libro	Novela	Colombia	Caribe continental			el tío Camarillo, ni iba a regresarse a Corea, ni rehusaría el enfrentamiento, a pesar del acoso a que lo tenían sometido entre todos. Se le veía tan cauto que parecía resignado, quizás, para despistar al enemigo, mientras afinaba secretamente su puntería. A pesar de todo, había seguido tomando sus lecciones de automovilismo y por las tardes irrumpía en las calles para realizar su peligroso pilotaje, avisando de este modo, que aún seguía allí.
Sánchez, Héctor: El héroe de la familia. Bogotá: Tercer Mundo Editores, 1988.	Sánchez, Héctor	El héroe de la familia	1988	Primera edición	Ficción	Escrito	Libro	Novela	Colombia	Caribe continental			No tenía que realizar esfuerzo alguno para recordar que el día anterior y a lo largo de varios meses había convertido sus lecciones de automovilismo en un fervoroso paseo por las inmediaciones de la quinta campestre que habitaba la rubia Mireya. A pesar de su actitud pacífica, mantenía por si acaso su revólver a punto, fiel a la promesa de vender caro el pellejo si volvía a tropezar con los chacales de Cayetano Palacios.
«Jamburee Colombia 88». El Tiempo. Bogotá: 1988-01-02.		El Tiempo	1988	Primera edición	No ficción	Escrito	Prensa	Actualidad, ocio y vida cotidiana	Colombia	Caribe continental		Procesado por medio de un programa de reconocimiento de voz	De acuerdo a una compilación bimestral de resultados, Luis Alberto Herrera (ciclismo), Fidel Bassa (boxeo), Sugar Baby Rojas (boxeo), Miguel "Happy" Lora (boxeo), Roberto José Guerrero (automovilismo) y Carlos Valderrama (Fútbol) fueron en su orden los profesionales más destacados.
«Petrovic y Karl». ABC. Madrid: Prensa Española, S.A., 1989-08-06.		ABC	1989	Primera edición	No ficción	Escrito	Prensa	Actualidad, ocio y vida cotidiana	España				– Ayrton Senna (McLaren) logró su cuarta victoria de la temporada al imponerse en el Gran Premio de Alemania de automovilismo.
«Luis de la Cámara ganó el Premio Ciudad de Alcañiz». ABC. Madrid: Prensa Española, S.A., 1989-09-04.		ABC	1989	Primera edición	No ficción	Escrito	Prensa	Actualidad, ocio y vida cotidiana	España				Automovilismo
«Luis de la Cámara ganó el Premio Ciudad de Alcañiz». ABC. Madrid: Prensa Española, S.A., 1989-09-04.		ABC	1989	Primera edición	No ficción	Escrito	Prensa	Actualidad, ocio y vida cotidiana	España				Unas carreras que se diferencian por su buena organización son unas pruebas con futuro y, en algunas oportunidades, también con pasado. Este es el caso del circuito de Alcañiz, que ha acogido durante este fin de semana a lo mejor del automovilismo nacional.
Gutiérrez, José Luis; Miguel, Amando de: La ambición del César. Un retrato político y humano de Felipe González. Madrid: Temas de Hoy, 1989.	Gutiérrez, José Luis; Miguel, Amando de	La ambición del César. Un retrato político y humano de Felipe González	1989	Primera edición	No ficción	Escrito	Libro	Política, economía y justicia	España			Las ilustraciones sin paginar están situadas al final de la obra	estilo, desdibujar esta circunstancia en las numerosas ocasiones en las que se le ha interrogado al respecto. «Pero después, en la guerra, él está en el bando nacional», insinúa el periodista. «Teóricamente sí. Prácticamente no está en ningún lado. Lo movilizan y lo llevan al cuartel de Automovilismo, si la memoria no me falla (mi padre, de eso, suele hablar poco)» (Márquez Reviriego, 82:49). Teórica y prácticamente también. No hay nada deshonroso en el hecho de haber sido alistado en el bando nacional en una conflagración fratricida tan terrible como la Guerra Civil. González trata de difuminar
«Triunfo de Biasion en el Rally Acrópolis y abandono de Sainz cuando iba el tercero». El País. Madrid: Diario El País, S.A., 1989-06-01.		El País	1989	Primera edición	No ficción	Escrito	Prensa	Actualidad, ocio y vida cotidiana	España				AUTOMOVILISMO
« JEREZ». Expreso. Lima: Editora Nacional, 1990-10-01.		Expreso	1990	Primera edición	No ficción	Escrito	Prensa	Actualidad, ocio y vida cotidiana	Perú	Andina		Procesado por medio de un programa de reconocimiento de voz	JEREZ, 30 de setiembre (DPA).– El brasileño Ayrton Senna, que hoy no sumó puntos en el Gran Premio de Automovilismo de España, disputado en Jerez encabeza el mundial con nueve puntos más que su seguidor, el francés Alain Prost, que ganó la 14º prueba de las 16 de que consta el mundial. Puntuación:
«IMPRESIONES Y PERFILES». ABC Cultural. Madrid: VIRTUAL ON LINE S.L., 1991-12-20.		ABC Cultural	1991	Primera edición	No ficción	Escrito	Prensa	Artes, cultura y espectáculos	España				Ciclismo, esgrima, hípica, polo, tenis, alpinismo, aerostación, billar, tiro de pichón, rugby, regatas, natación, atletismo, automovilismo, especialidades atléticas, frontón y otros muchos deportes desfilan ante la mirada del visitante, seguro de perder allí mucho tiempo y de ganar momentos inolvidables recreando, reconstruyendo una historia que, para los menores de cuarenta años, sólo existe en las hemerotecas o en los recuerdos de sus abuelos. Exposición recomendada a los aficionados
Grande, Félix: Fábula. Barcelona: Plaza y Janés, 1991.	Grande, Félix	Fábula	1991	Primera edición	Ficción	Escrito	Libro	Relato	España			No se ha marcado el texto resaltado de las páginas 82-94 y 216-226 (comillas dobles) por su extensión.	) que a la mañana siguiente, al despuntar el sol, se aglomeraron a las puertas de las comisarías formando dilatadas colas de cuatro o seis en fondo con el  propósito de caudalosamente denunciar infracciones de tráfico; tales colas persistieron por espacio de días diversos y aseguraron una concurrencia tan obesa y fluida que algunas academias de automovilismo se ofrecieron a los peatones para, mediante el pago de una tarifa exactamente igual para todos, enseñarles a denunciar de acuerdo con las leyes del tráfico, servicio que, si bien a corto plazo no parecía amparar a otra cosa que al afán rencoroso de los denunciadores, a largo plazo habría de significar que un gran
«El piloto francés Alain Prost queda fuera de Ferrari a seis días de la celebración del último Gran Premio». La Voz de Galicia. La Coruña: Control, 1991-10-30.		La Voz de Galicia	1991	Primera edición	No ficción	Escrito	Prensa	Actualidad, ocio y vida cotidiana	España				El anuncio de esta decisión se produce a tan sólo seis días de la disputa del Gran Premio de Australia, última prueba puntuable para el mundial de la categoría reina del automovilismo, en la que el piloto brasileño, Ayrton Senna, se proclamará ganador del título esta temporada, título que ya conquistó en Suzuka gracias a la retirada de Mansell y a su segundo puesto en la línea de llegada.
«AUTOMOVILISMO». La Voz de Galicia. La Coruña: Control, 1991.		La Voz de Galicia	1991	Primera edición	No ficción	Escrito	Prensa	Actualidad, ocio y vida cotidiana	España				AUTOMOVILISMO
«Espectacular demostración de acrobacia aérea». Diario La Prensa. Buenos Aires: Asociación Argentina Corpus, 1992.		Diario La Prensa	1992	Primera edición	No ficción	Escrito	Prensa	Actualidad, ocio y vida cotidiana	Argentina	Río de la Plata		Versión realizada a partir de la edición electrónica procedente del corpus lingüístico de la Asociación Argentina Corpus. Las mayúsculas iniciales no van acentuadas	se había originado por la cantidad de público —léase familias— que pugnaba, desde muy temprano, por ingresar a la ex base militar. Algo similar a esto, sólo lo vimos una vez en este mismo lugar. En aquella oportunidad se presentaba el Turismo Carretera, la más popular de las categorías del automovilismo deportivo nacional.
Díaz, Lorenzo: La radio en España (1923-1993). Madrid: Alianza Editorial, S. A., 1993.	Díaz, Lorenzo	La radio en España (1923-1993)	1992	Primera edición	No ficción	Escrito	Libro	Artes, cultura y espectáculos	España				Curiosa personalidad la de Ricardo Urgoiti, un cultísimo ingeniero de caminos con quien ya nos habíamos topado en la inauguración de Radio España dando una erudita charla sobre la radio. Era capaz de dirigir una orquesta, practicaba con éxito toda clase de deportes: esquí, automovilismo, náutica, alpinismo. Introdujo en España los motores fuera borda y sus inquietudes por todo lo que contribuyese a difundir la cultura le permitían compatibilizar la dirección de Unión Radio con la de la empresa Sagarra, de exhibición cinematográfica, que explotaba los cines Príncipe Alfonso y Real Cinema, y más tarde el Monumental, el Palacio
«PONY MALTA-AVIANCA A PERÚ». El Tiempo. Bogotá: 1992-10-16.		El Tiempo	1992	Primera edición	No ficción	Escrito	Prensa	Actualidad, ocio y vida cotidiana	Colombia	Caribe continental		Procesado por medio de un programa de reconocimiento de voz	MÁS PATROCINIO. Los pilotos Pablo Bickenbanch, Omar Enrique Palacios, que actúan en la Copa Renault-Fórmula 2000 y Copa Lada, respectivamente, ingresaron al equipo Colombiana de Automovilismo, que ya integran Andrés Bejarano y Diego Guzmán.
«Antonio Castillo». El Universal. Caracas: 1993-04-21.		El Universal	1993	Primera edición	No ficción	Escrito	Prensa	Actualidad, ocio y vida cotidiana	Venezuela	Caribe continental		Procesado por medio de un programa de reconocimiento de voz	Emocionante al máximo la Fuerza Libre Categoría GTO, donde el vencedor fue Biagio Parisi, superando a Maurizio Scala. También sensacional fue el duelo entre Antonio Canelón y Giovanni Assanti en Turismo Nacional, todo dentro del marco de la primera válida del Campeonato Nacional de Automovilismo celebrada en Turagua.
«Rafael Gómez Pérez». Gómez Pérez, Rafael: El ABC de las buenas costumbres. Madrid: El Drac, 1994.	Gómez Pérez, Rafael	El ABC de las buenas costumbres	1994	Primera edición	No ficción	Escrito	Libro	Actualidad, ocio y vida cotidiana	España				Ilinx, que significa vértigo, es el nombre de los juegos que alimentan esa posibilidad. Los niños y niñas desde muy pronto han jugado a dar vueltas en torno a sí mismos para "marearse", para provocar el vértigo. Pero lo mismo ocurre en los deportes de velocidad (motociclismo, automovilismo, parapente, aviación) y en otros del tipo del alpinismo o, en general, en la acrobacia. No es que siempre se busque la sensación de vértigo, pero el vértigo, el salir de sí mismo, está implícito en el horizonte de esos juegos.
«Sainz, descalificado en los rallyes de San Remo y España del 93». El Mundo. Madrid: Unidad Editorial, 1995.		El Mundo	1994	Primera edición	No ficción	Escrito	Prensa	Actualidad, ocio y vida cotidiana	España			Versión realizada sobre texto plano. No se acentúan las mayúsculas	MADRID.– El piloto español Carlos Sainz y el equipo italiano Jolly Club han sido descalificados con efectos retroactivos de los rallyes de San Remo y España de 1993 por emplear un combustible no conforme con la reglamentación vigente. De esta forma, la Federación Internacional de Automovilismo (FIA) ha hecho oficial algo que era un rumor desde hacía varias semanas.
«Quinta victoria de Schumacher». El Mundo. Madrid: Unidad Editorial, 1994.		El Mundo	1994	Primera edición	No ficción	Escrito	Prensa	Actualidad, ocio y vida cotidiana	España			Versión realizada sobre texto plano	Automovilismo: Quinta victoria de Schumacher
«Motociclismo: Clasificaciones.». El Mundo. Madrid: Unidad Editorial, 1994.		El Mundo	1994	Primera edición	No ficción	Escrito	Prensa	Actualidad, ocio y vida cotidiana	España			Versión realizada sobre texto plano	Automovilismo
«El campeón Juha Kankkunen, principal favorito». El Mundo. Madrid: Unidad Editorial, 1995.		El Mundo	1994	Primera edición	No ficción	Escrito	Prensa	Actualidad, ocio y vida cotidiana	España			Versión realizada sobre texto plano. Incluido en CD-ROM del primer semestre de 1994. Mayúsculas no acentuadas en el original	Con el cambio de reglamentación realizado por la FIA (Federación Internacional de Automovilismo) antes del comienzo de la temporada, se obliga a los equipos a participar como mínimo en nueve de los diez rallyes del campeonato, y esto hace que todas las escuadras tengan que verse las caras en cada carrera.
«FORMULA 1». El Mundo. Madrid: Unidad Editorial, 1995.		El Mundo	1994	Primera edición	No ficción	Escrito	Prensa	Actualidad, ocio y vida cotidiana	España			Versión realizada sobre texto plano. Mayúsculas no acentuadas.	PARIS.– La escudería de Fórmula 1 Benetton y su piloto alemán Michael Schumacher, actual líder del Campeonato del Mundo de la especialidad, mantendrán hoy con el Consejo Mundial de la Federación Internacional de Automovilismo (FIA) una reunión, previsiblemente explosiva, en torno a las acusaciones que pesan sobre el equipo italiano, las cuales podrían provocar incluso su expulsión de la competición, con lo que el título de este año iría a parar a Damon Hill, piloto británico de Williams.
