CONSULTA CREA:

Palabras ortográficas: formula 1 | 

Agrupado por acentos, mayúsculas

Documentos: 192 / Frecuencia absoluta: 383 / Frecuencia normalizada: 3,06 por millón

BIBLIOGRAFÍA	AUTOR	TÍTULO	FECHA	CRITERIO	BLOQUE	MEDIO	SOPORTE	TEMA	PAÍS	ZONA	TIPOLOGÍA	NOTAS	CONCORDANCIA
«Fuengirola organizará el GP de España de Fórmula 1 en 1984». El País. Madrid: Diario El País, S.A., 1984-02-02.		El País	1984	Primera edición	No ficción	Escrito	Prensa	Actualidad, ocio y vida cotidiana	España				Aunque en un principio España había quedado fuera en la organizacíón de grandes premios, la aparición de un grupo de promotores ingleses, convenció al ayuntamiento de Fuengirola para que solicitara ante el máximo organismo de constructores de coches de Fórmula 1, un gran premio al quedar descalificado el circuito del Jarama.
«Fuengirola organizará el GP de España de Fórmula 1 en 1984». El País. Madrid: Diario El País, S.A., 1984-02-02.		El País	1984	Primera edición	No ficción	Escrito	Prensa	Actualidad, ocio y vida cotidiana	España				Austria vio más Fórmula 1 que nadie
«Fuengirola organizará el GP de España de Fórmula 1 en 1984». El País. Madrid: Diario El País, S.A., 1984-02-02.		El País	1984	Primera edición	No ficción	Escrito	Prensa	Actualidad, ocio y vida cotidiana	España				En otro orden de cosas, Austria fue el país en el que se ofrecieron más minutos de fórmula 1 por televisión, concretamente 1.890, seguido de Australia (1.856), Italia (1.800) y Mónaco (1.800). Estados Unidos cierra la lista con sólo 280 minutos de retransmisión en directo. Por otra parte, el Gran Premio de Mónaco fue el que interesó a más cadenas de televisión, 41, seguido de
«Automovilismo.». El País. Madrid: Diario El País, S.A., 1984-06-01.		El País	1984	Primera edición	No ficción	Escrito	Prensa	Actualidad, ocio y vida cotidiana	España				El italiano Michele Alboreto, con Ferrari, ocupa provisionalmente, tras los entrenamientos iniciales, la primera posición de la parrilla de salida del GP de Mónaco de Fórmula 1, que se disputará el domingo.
«Automovilismo». El País. Madrid: Diario El País, S.A., 1984-06-02.		El País	1984	Primera edición	No ficción	Escrito	Prensa	Actualidad, ocio y vida cotidiana	España				Los pilotos españoles Luis Pérez Sala y Adrián Campos se clasificaron para disputar el Gran Premio de Mónaco de Fórmula 3, tras la segunda sesión de entrenamientos. En los ensayos para la prueba de Fórmula 1, Alboreto y Warwick volvieron a ser los más rápidos.
«Renault confía en el RE-60 para dominar la Fórmula 1». ABC. Madrid: Prensa Española, S.A., 1985-02-22.		ABC	1985	Primera edición	No ficción	Escrito	Prensa	Actualidad, ocio y vida cotidiana	España			Mayúsculas no acentuadas en el original	Renault confía en el RE-60 para dominar la Fórmula 1
«Renault confía en el RE-60 para dominar la Fórmula 1». ABC. Madrid: Prensa Española, S.A., 1985-02-22.		ABC	1985	Primera edición	No ficción	Escrito	Prensa	Actualidad, ocio y vida cotidiana	España			Mayúsculas no acentuadas en el original	Renault se plantea, desde ahora mismo, el objetivo de vencer en el Campeonato del Mundo de Fórmula 1 de 1986, según ha declarado el presidente director general de la división deportiva de la Regie Renault francesa, Gerard Toth. Este ingeniero químico de cuarenta y tres años, que aunque lleva trabajando en la empresa desde 1976 no se ha ocupado hasta ahora de temas de competición, ha presentado en la capital francesa el nuevo monoplaza de la
«Automovilismo.». El País. Madrid: Diario El País, S.A., 1985-06-01.		El País	1985	Primera edición	No ficción	Escrito	Prensa	Actualidad, ocio y vida cotidiana	España				Primeros entrenamientos oficiales del Gran Premio de Bélgica de Fórmula 1, que se disputará mañana en el circuito de Spa-Francorchamps: 1º Alboretto (Italia, Ferrari), 1.56.046 minutos. 2º De Angelis (Italia, Lotus), 1.56.27. 3º Senna (Brasil, Lotus), 1.56.473.– AFP
«Suspendido el Gran Premio de Bélgica AFP Spa-Francorchamps». El País. Madrid: Diario El País, S.A., 1985-06-02.		El País	1985	Primera edición	No ficción	Escrito	Prensa	Actualidad, ocio y vida cotidiana	España				El Gran Premio de Bélgica de Fórmula 1, que debería haberse disputado hoy, fue suspendido ayer después de una reunión del presidente de los constructores, Bernie Ecclepstone, los comisarios de la carrera y los pilotos participantes, que denunciaron las malas condiciones del nuevo asfalto del circuito de Spa-Francorchamps. Los pilotos se negaron a correr sobre un firme
«La sonrisa etrusca». El País. Madrid: Diario El País, S.A., 1985-06-02.		El País	1985	Primera edición	No ficción	Escrito	Prensa	Artes, cultura y espectáculos	España				El Gran Premio de Bélgica de Fórmula 1 se podrá seguir por TVE-1 a través de Estudio estadio y, posteriormente, en Automovilismo, a las 16.50 horas, para ver la llegada a la meta en directo.
«Yannick Noah». ABC. Madrid: Prensa Española, S.A., 1986-09-20.		ABC	1986	Primera edición	No ficción	Escrito	Prensa	Actualidad, ocio y vida cotidiana	España			Mayúsculas no acentuadas en el original	– Nigel Mansell, con un Williams Honda, ocupa el primer puesto provisional en la parrilla de salida del Gran Premio de Portugal de Fórmula 1, que se disputa mañana en Estoril, después de los primeros entrenamientos oficiales; la segunda posición la ocupa su compañero de escudería, Nelson Piquet, siendo tercero, Alain Prost.
«Eurocopa sub-21.». ABC. Madrid: Prensa Española, S.A., 1986-11-02.		ABC	1986	Primera edición	No ficción	Escrito	Prensa	Actualidad, ocio y vida cotidiana	España			Mayúsculas no acentuadas en el original	– Fórmula 1. El francés Alain Prost se proclamó por segundo año consecutivo campeón del mundo, ganando la última prueba del campeonato, el Gran Premio de Australia.
«COMENZAR A CORRER». ABC. Madrid: Prensa Española, S.A., 1986-11-02.		ABC	1986	Primera edición	No ficción	Escrito	Prensa	Actualidad, ocio y vida cotidiana	España			Mayúsculas no acentuadas en el original	El siguiente paso será elegir un vehículo adecuado para tomar parte en las primeras carreras. Aquí surge la primera duda. Habrá que decidir si uno se inclina por los monoplazas o por los turismos. En el primer caso acaba de nacer la Fórmula Ford, de éxito probado en toda Europa, o se anuncia la Fórmula 1, que se pondrá en marcha el próximo año y serán monoplazas movidos por el motor Fire que alimenta al popular modelo de la casa FIAT.
«Accidente mortal». El País. Madrid: Diario El País, S.A., 1986-06-01.		El País	1986	Primera edición	No ficción	Escrito	Prensa	Actualidad, ocio y vida cotidiana	España				El corredor suizo Michael Wyder, copiloto de su compatriota Marc Surer, falleció ayer en el incendio de su coche como consecuencia del accidente sufrido durante el rally automovilístico de Hesse, en Kircheim (RFA). Surer, también corredor de Fórmula 1, resultó con heridas de gravedad. El Ford 200 de los pilotos suizos se salió de la carretera en una curva y se incendió tras estrellarse contra un árbol.
«Gente». El País. Madrid: Diario El País, S.A., 1986-10-01.		El País	1986	Primera edición	No ficción	Escrito	Prensa	Actualidad, ocio y vida cotidiana	España				Clay Regazzoni, corredor de Fórmula 1 hasta que sufrió un accidente en el Gran Premio de Estados Unidos, celebrado el 30 de marzo de 1980 en Long Beach (California), tiene previsto organizar y dirigir en Madrid una escuela para conductores minusválidos. El piloto suizo quedó parapléjico y utiliza ahora una silla de ruedas. Los cursos se iniciarán el próximo mes de
«Los Williams, los más rápidos en los entrenamientos de Río». ABC. Madrid: Prensa Española, S.A., 1987-03-11.		ABC	1987	Primera edición	No ficción	Escrito	Prensa	Actualidad, ocio y vida cotidiana	España			Mayúsculas no acentuadas en el original	Los Williams de Nelson Piquet y Nigel Mansell han resultado ser los monoplazas mas rápidos en las sesiones de entrenamientos privados que la mayoría de las escuderías de Fórmula 1 han tenido en el circuito de Jsacarepagua, en Río de Janeiro, donde el 12 de abril se iniciará el Campeonato del Mundo de este año.
«PAUL RICARD». Clarín. Buenos Aires: 1987-07-03.		Clarín	1987	Primera edición	No ficción	Escrito	Prensa	Actualidad, ocio y vida cotidiana	Argentina	Río de la Plata		Procesado por medio de un programa de reconocimiento de voz	PAUL RICARD (AFP).– La Fórmula 1 vuelve al territorio europeo. Y el primer paso de la actividad oficial en el continente base de sus operaciones, tendrá lugar hoy con la sesión inaugural clasificatoria para el Gran Premio de Francia, sexta carrera agendada en el Campeonato Mundial. Una exigencia que se efectuará en el circuito de Paul Ricard, poseedor de un
«PAUL RICARD». Clarín. Buenos Aires: 1987-07-03.		Clarín	1987	Primera edición	No ficción	Escrito	Prensa	Actualidad, ocio y vida cotidiana	Argentina	Río de la Plata		Procesado por medio de un programa de reconocimiento de voz	Esta presencia de la Fórmula 1 en Paul Ricard marcará el comienzo del tránsito de la categoría por los circuitos de alta velocidad. Una característica que obrará en beneficio de los Williams y McLaren, y especialmente de los primeros. Como anticipo de ello quedaron los recientes ensayos extraoficiales realizadas por varios equipos, y donde la escudería británica prevaleció por intermedio de
«Escalante, cuarto en Chile». Clarín. Buenos Aires: 1987-11-21.		Clarín	1987	Primera edición	No ficción	Escrito	Prensa	Actualidad, ocio y vida cotidiana	Argentina	Río de la Plata		Procesado por medio de un programa de reconocimiento de voz. Mayúsculas no acentuadas en el original.	El cuadro ha sido hecho de carbono-vidrio, frenos hidráulicos, material nacido en la casa Ferrari, siendo el mismo material que utiliza esta escudería en Fórmula 1.
«Escalante, cuarto en Chile». Clarín. Buenos Aires: 1987-11-21.		Clarín	1987	Primera edición	No ficción	Escrito	Prensa	Actualidad, ocio y vida cotidiana	Argentina	Río de la Plata		Procesado por medio de un programa de reconocimiento de voz. Mayúsculas no acentuadas en el original.	Respecto de los frenos, estos actúan en la tradicional pieza montada sobre la rueda, pero el comando es de tipo hidráulico, similar al que utiliza Ferrari en sus vehículos de la Fórmula 1.
«El TC confirmó su presencia en Monte». Clarín. Buenos Aires: 1987-10-21.		Clarín	1987	Primera edición	No ficción	Escrito	Prensa	Actualidad, ocio y vida cotidiana	Argentina	Río de la Plata		Procesado por medio de un programa de reconocimiento de voz	MARANELLO, Italia (AP).– Ferrari continuará usando neumáticos Godyear en sus coches de Fórmula 1, durante los próximos tres años. Así lo anunció oficialmente ayer la escudería italiana, descartando la posibilidad mencionada insistentemente en las últimas semanas sobre un pase a Pirelli. En cuanto a pilotos, el equipo tiene confirmado a Gerhard Berger y Michele Alboreto.
«El TC confirmó su presencia en Monte». Clarín. Buenos Aires: 1987-10-21.		Clarín	1987	Primera edición	No ficción	Escrito	Prensa	Actualidad, ocio y vida cotidiana	Argentina	Río de la Plata		Procesado por medio de un programa de reconocimiento de voz	STUTTGART (AFP).– El ex piloto alemán Hermann Lang, falleció ayer a los 77 años víctima de cáncer. Lang tuvo destacada actuación en el automovilismo internacional de posguerra, integrando con Juan Manuel Fangio el equipo Mercedes Benz de Fórmula 1. Entre sus más importantes logros ostentaba la conquista, en 1939, del récord mundial de velocidad, establecido en la pista de Avus a un promedio 261,100 Km/h, una marca fabulosa para aquella época.
«En una reunión efectuada ayer en el local de una concesionaria de automóviles, Carlos Alberto Reutemann recibió dos unidades cero kilómetro. Posteriormente se realizó una conferencia de prensa en la cual el piloto argentino se refirió a diversos aspectos de la Fórmula 1.». Clarín. Buenos Aires: 1987-02-08.		Clarín	1987	Primera edición	No ficción	Escrito	Prensa	Actualidad, ocio y vida cotidiana	Argentina	Río de la Plata		Procesado por medio de un programa de reconocimiento de voz	En una reunión efectuada ayer en el local de una concesionaria de automóviles, Carlos Alberto Reutemann recibió dos unidades cero kilómetro. Posteriormente se realizó una conferencia de prensa en la cual el piloto argentino se refirió a diversos aspectos de la Fórmula 1.
«En una reunión efectuada ayer en el local de una concesionaria de automóviles, Carlos Alberto Reutemann recibió dos unidades cero kilómetro. Posteriormente se realizó una conferencia de prensa en la cual el piloto argentino se refirió a diversos aspectos de la Fórmula 1.». Clarín. Buenos Aires: 1987-02-08.		Clarín	1987	Primera edición	No ficción	Escrito	Prensa	Actualidad, ocio y vida cotidiana	Argentina	Río de la Plata		Procesado por medio de un programa de reconocimiento de voz	después recargarme un minuto. De todas maneras, si comparamos eso con lo sucedido con Watson en la largada de la Argentina, pienso que lo mío no fue tan grave. Por lo menos, no le rompí el coche a nadie. Con respecto a la actitud de Copersucar, no me sorprendió. En un medio tan competitivo como es la Fórmula 1 éste es un hecho normal. Lo único que lamento es que me quedé sin champagne".
«En una reunión efectuada ayer en el local de una concesionaria de automóviles, Carlos Alberto Reutemann recibió dos unidades cero kilómetro. Posteriormente se realizó una conferencia de prensa en la cual el piloto argentino se refirió a diversos aspectos de la Fórmula 1.». Clarín. Buenos Aires: 1987-02-08.		Clarín	1987	Primera edición	No ficción	Escrito	Prensa	Actualidad, ocio y vida cotidiana	Argentina	Río de la Plata		Procesado por medio de un programa de reconocimiento de voz	l tema seguridad". Finalmente, con referencia a la diferencia entre Lotus y Ferrari, el piloto argentino expresó: "Los dos equipos trabajan para lo mismo. Los italianos son más extravertidos y sensibles para los resultados. Los ingleses en cambio, son más callados, y esto, sin dudas, no es mal negocio en Fórmula 1".
«Jesús Gil envía un informe al CSD exponiendo las ventajas de comprar la escudería Brabham». El País. Madrid: Diario El País, S.A., 1987-08-01.		El País	1987	Primera edición	No ficción	Escrito	Prensa	Actualidad, ocio y vida cotidiana	España				El presidente del Atlético de Madrid, Jesús Gil, ha enviado un informe al Consejo Superior de Deportes razonando las ventajas que a España le podría suponer, en su opinión, la adquisición de la escudería Brabham, de Fórmula 1, propiedad del británico Bernie Ecclestone y valorada en más de 3.000 millones de pesetas. Gil pretende realzar la imagen de nuestro país con vistas a la Exposición Universal y los Juegos Olímpicos de 1992 y propone contratar a dos pilotos españoles, uno, Adrián Campos. Por otra parte, la familia Flores presiona al Valencia para que
«Jesús Gil envía un informe al CSD exponiendo las ventajas de comprar la escudería Brabham». El País. Madrid: Diario El País, S.A., 1987-08-01.		El País	1987	Primera edición	No ficción	Escrito	Prensa	Actualidad, ocio y vida cotidiana	España				El documento enviado por Jesús Gil al Consejo Superior de Deportes resalta que España no ha promocionado el automovilismo tanto como lo han hecho otros países e indica que en cada prueba del Campeonato Mundial de Fórmula 1 hay 49 cadenas de televisión. También explica que la compra de la escudería Brabham podría engrandecer la imagen de España serviría para explotar la Exposición Universal de Sevilla y los Juegos Olímpicos de Barcelona de 1992. El informe añade que, en estos momentos, se tiene una inmejorable oportunidad para adquirir dicho equipo, por el
«Jesús Gil envía un informe al CSD exponiendo las ventajas de comprar la escudería Brabham». El País. Madrid: Diario El País, S.A., 1987-08-01.		El País	1987	Primera edición	No ficción	Escrito	Prensa	Actualidad, ocio y vida cotidiana	España				, propone la contratación de pilotos españoles; uno, Adrián Campos, y el otro, Luis Pérez Sala o Alfonso Vinuesa. El presidente rojiblanco, en definitiva, requiere con este escrito la ayuda oficial para la compra de la escudería de Ecclestone, asociada a la Federación Internacional de Automovilismo (FISA) y a la Asociación de Constructores de Fórmula 1 (FOCA). El pasado domingo, durante la disputa del Gran Premio de la República Federal de Alemania, en el circuito de Hockenheim, Ecclestone pidió a Gil 25 millones de dólares (más de 3.000 millones de pesetas) por su escudería.
Hidalgo, Manuel: Azucena, que juega al tenis. Madrid: Mondadori, 1988.	Hidalgo, Manuel	Azucena, que juega al tenis	1988	Primera edición	Ficción	Escrito	Libro	Novela	España				es un puti-club, aunque una vez estuve en uno. De paso, sólo de paso. Yo iba con Carlos, que ya sabes que es muy hortera. Somos amigos, lo cual no quita para que yo diga que es un hortera. Un hortera es un tipo que conduce un utilitario como si fuera un Fórmula 1, un tipo que siempre lleva un llavero en la mano, un tipo que va con gafas de sol en pleno invierno, un tipo que cuando pide un paquete de rubio parece que lanza un desafío al camarero o un hórdago a la grande, un tipo que usa botines. Todo eso hace Carlos,
«Automovilismo». El País. Madrid: Diario El País, S.A., 1988-10-02.		El País	1988	Primera edición	No ficción	Escrito	Prensa	Actualidad, ocio y vida cotidiana	España				Campeonato del Mundo de Fórmula 1. Gran Premio de España. Desde Jerez (en directo). A las 14.20, por TVE-2.
«Senna saldrá el primero en el Gran Premio de España de F-1». El País. Madrid: Diario El País, S.A., 1988-10-02.		El País	1988	Primera edición	No ficción	Escrito	Prensa	Actualidad, ocio y vida cotidiana	España				El brasileño Ayrton Senna consiguió ayer el mejor tiempo en la segunda y última jornada de entrenamientos del Gran Premio de España de Fórmula 1, que se disputa hoy en Jerez de la Frontera (Cádiz) a partir de las dos de la tarde. El piloto de McLaren dio la vuelta más rápida en 1.24.067 minutos y, por tanto, ocupará la primera posición en la parrilla de salida. Su compañero de equipo, el francés Alain Prost, logró la segunda plaza. Luis Pérez Sala sólo
«Emilio Sánchez Vicario». ABC. Madrid: Prensa Española, S.A., 1989-07-14.		ABC	1989	Primera edición	No ficción	Escrito	Prensa	Actualidad, ocio y vida cotidiana	España				– Gerhard Berger, piloto austriaco de Fórmula 1, correrá la próxima temporada con el equipo McLaren.
««La Marsellesa»». ABC. Madrid: Prensa Española, S.A., 1989-07-14.		ABC	1989	Primera edición	No ficción	Escrito	Prensa	Artes, cultura y espectáculos	España				AUTOMOVILISMO. Campeonato del Mundo de Fórmula 1. Gran Premio de Gran Bretaña. (Domingo, TVE-2. 15,10)
«Fórmula 1: Berger, el más rápido en Bélgica». ABC. Madrid: Prensa Española, S.A., 1989-08-26.		ABC	1989	Primera edición	No ficción	Escrito	Prensa	Actualidad, ocio y vida cotidiana	España				Fórmula 1: Berger, el más rápido en Bélgica
Grandes, Almudena: Las edades de Lulú. Barcelona: Tusquets Editores, 1995.	Grandes, Almudena	Las edades de Lulú	1989	Primera edición	Ficción	Escrito	Libro	Novela	España			Premio La sonrisa vertical, 1989	Una puta flaca y vieja, con un par de manchas oscuras en la cara, canas demasiado patentes sobre el pelo teñido, camiseta de tirantes con un escote inmisericorde para con sus tristes pechos desinflados, y una cazadora de plástico ligero con alegorías de Fórmula 1, tiritando de frío, me pidió un cigarrillo.
«charter». El País. Madrid: Diario El País, S.A., 1989-10-01.		El País	1989	Primera edición	No ficción	Escrito	Prensa	Actualidad, ocio y vida cotidiana	España				En el Alfonso XIII, Hassan II había recordado que una vez estuvo allí con su padre y, encantado con el hotel, había anunciado que querría volver al término de su estancia oficial en Madrid. El director del establecimiento había sudado tinta china al pensar que tenía el hotel enteramente reservado por el Campeonato de Fórmula 1. Y la tinta se había convertido en sangre cuando alguien le recordó que el hotel era propiedad del agá Jan y que éste era amigo del rey de Marruecos. Finalmente, Hassan II decidió en Madrid no volver a Sevilla. El domingo por la noche, mientras esperaba durante horas que Hassan II bajara
«Senna intenta retrasar el 'alirón' de Prost». El País. Madrid: Diario El País, S.A., 1989-10-01.		El País	1989	Primera edición	No ficción	Escrito	Prensa	Actualidad, ocio y vida cotidiana	España				El brasileño logró su 40º 'pole position' en el Campeonato Mundial de Fórmula 1
«Senna intenta retrasar el 'alirón' de Prost». El País. Madrid: Diario El País, S.A., 1989-10-01.		El País	1989	Primera edición	No ficción	Escrito	Prensa	Actualidad, ocio y vida cotidiana	España				El brasileño Ayrton Senna (McLaren-Honda, 1.20.291 minutos) logró ayer su 40ª pole position (el primer puesto en la salida) y parte como favorito del Gran Premio de España de Fórmula 1, la 14ª prueba del Campeonato Mundial. Senna, que tiene necesidad de ganar las tres que quedan si desea retener su título, intenta retrasar en Jerez de la Frontera (Cádiz) el alirón de su compañero de equipo, el francés Alain Prost, el líder destacado. Luis Pérez Sala (Minardi-Cosworth, 1.22.276) partirá hoy (14.30
«Ferdinad Porsche, Hombre del Año de Motor 16». El País. Madrid: Diario El País, S.A., 1989-12-01.		El País	1989	Primera edición	No ficción	Escrito	Prensa	Actualidad, ocio y vida cotidiana	España				; a Carlos Sainz, por sus éxitos en el Mundial de Rallies, y a Alex Crivillé, y a Antonio Cobas, por su triunfo en el Campeonato del Mundo de Motociclismo en 125cc. El galardón que recibieron los premiados es una escultura diseñada por el artista murciano José Lucas, elaborada con las válvulas del motor de Fórmula 1 del Ford Cosworth.
«&#34;Las autonómicas han reventado el mercado&#34;». Cambio 16. Madrid: Grupo 16, 1990-01-01.		Cambio 16	1990	Primera edición	No ficción	Escrito	Prensa	Artes, cultura y espectáculos	España			Versión realizada sobre texto plano, del corpus Entrevis.90	—El capítulo más importante que vamos a dar este año es el Campeonato del Mundo de fútbol. Va a ser un verano soberbio, emitiremos el Tour de Francia que se celebrará simultáneamente al mundial, Roland Garros, el Open de Estados Unidos de golf, y además el Campeonato del Mundo de motociclismo y Fórmula 1. Dicho al revés lo único que no tenemos es Wimbledon.
«PROST LE QUEMÓ PELÍCULA A SENNA». Expreso. Lima: Editora Nacional, 1990-10-01.		Expreso	1990	Primera edición	No ficción	Escrito	Prensa	Actualidad, ocio y vida cotidiana	Perú	Andina		Procesado por medio de un programa de reconocimiento de voz	JEREZ DE LA FRONTERA, España, Sept. 30 (AFP).– El francés Alain Prost (Ferrari) obtuvo hoy una brillante victoria en el Gran Premio de España de Fórmula 1, corriendo en el circuito de Jerez de la Frontera, y reactivó la lucha por el título mundial de pilotos, cuya clasificación sigue encabezando el brasileño Ayrton Senna (McLaren-Honda), obligado a abandonar en la 54 vuelta debido a problemas de radiador.
«&#34;Estamos preparados para hacer pantalones en todo el mundo&#34;». Tiempo. Madrid: Ediciones Tiempo, 1990-05-28.		Tiempo	1990	Primera edición	No ficción	Escrito	Prensa	Política, economía y justicia	España			Versión realizada sobre texto plano, del corpus Entrevis.90	—¿Cómo fue la experiencia de Lois en la Fórmula 1?
Juan de Andrés, Amado: Mecenazgo y patrocinio. Las claves del Marketing del siglo XXI.. Madrid: EDITMEX, 1993.	Juan de Andrés, Amado	Mecenazgo y patrocinio. Las claves del Marketing del siglo XXI.	1993	Primera edición	No ficción	Escrito	Libro	Política, economía y justicia	España			Mayúsculas sin acentuar	– ¿Nuestro logo será uno de los 20 que cubrirán el mono de un piloto de Formula 1?
Juan de Andrés, Amado: Mecenazgo y patrocinio. Las claves del Marketing del siglo XXI.. Madrid: EDITMEX, 1993.	Juan de Andrés, Amado	Mecenazgo y patrocinio. Las claves del Marketing del siglo XXI.	1993	Primera edición	No ficción	Escrito	Libro	Política, economía y justicia	España			Mayúsculas sin acentuar	– Si no podemos conseguir la exclusividad (ejemplo en Fórmula 1), elegir la parte del cuerpo del deportista más visible por los espectadores y por los medios de comunicación.
Juan de Andrés, Amado: Mecenazgo y patrocinio. Las claves del Marketing del siglo XXI.. Madrid: EDITMEX, 1993.	Juan de Andrés, Amado	Mecenazgo y patrocinio. Las claves del Marketing del siglo XXI.	1993	Primera edición	No ficción	Escrito	Libro	Política, economía y justicia	España			Mayúsculas sin acentuar	Los consumidores tienen claro que, algunos deportes son muy costosos de practicar por lo que necesitan del apoyo de varios patrocinadores, como el caso de la Fórmula 1, pero no se puede abusar del público que paga por ver un espectáculo o que está tranquilamente en su casa viendo su deporte favorito a través de la TV. Todo tiene un equilibrio, una medida y un límite, que no se debe pasar, sin arriesgarnos al rechazo. Que los profesionales estudien el
Juan de Andrés, Amado: Mecenazgo y patrocinio. Las claves del Marketing del siglo XXI.. Madrid: EDITMEX, 1993.	Juan de Andrés, Amado	Mecenazgo y patrocinio. Las claves del Marketing del siglo XXI.	1993	Primera edición	No ficción	Escrito	Libro	Política, economía y justicia	España			Mayúsculas sin acentuar	Anfitrión o convidado de piedra?3. ¿Qué es más rentable, el patrocinio cultural o el deportivo?4. Comunicación "Below-the-line".5. Campaña de patrocinio, oportunidad de mover la empresa hacia el consumidor.6. Patrocinio, herramienta de gestión empresarial.Caso práctico: Esponsorización del campeonato de Fórmula 1.
Juan de Andrés, Amado: Mecenazgo y patrocinio. Las claves del Marketing del siglo XXI.. Madrid: EDITMEX, 1993.	Juan de Andrés, Amado	Mecenazgo y patrocinio. Las claves del Marketing del siglo XXI.	1993	Primera edición	No ficción	Escrito	Libro	Política, economía y justicia	España			Mayúsculas sin acentuar	Caso Práctico "Esponsorización campeonato de Fórmula 1"
Juan de Andrés, Amado: Mecenazgo y patrocinio. Las claves del Marketing del siglo XXI.. Madrid: EDITMEX, 1993.	Juan de Andrés, Amado	Mecenazgo y patrocinio. Las claves del Marketing del siglo XXI.	1993	Primera edición	No ficción	Escrito	Libro	Política, economía y justicia	España			Mayúsculas sin acentuar	El campeonato de Fórmula 1 es, después de los Juegos Olímpicos y del Campeonato Mundial de Fútbol, el acontecimiento deportivo de mayor audiencia.
Juan de Andrés, Amado: Mecenazgo y patrocinio. Las claves del Marketing del siglo XXI.. Madrid: EDITMEX, 1993.	Juan de Andrés, Amado	Mecenazgo y patrocinio. Las claves del Marketing del siglo XXI.	1993	Primera edición	No ficción	Escrito	Libro	Política, economía y justicia	España			Mayúsculas sin acentuar	La FOCA (Asociación de Constructores de Fórmula 1) negocian con las cadenas de televisión que retransmiten las pruebas un mínimo tiempo en pantalla, de todas las escuderías a lo largo del campeonato.
Juan de Andrés, Amado: Mecenazgo y patrocinio. Las claves del Marketing del siglo XXI.. Madrid: EDITMEX, 1993.	Juan de Andrés, Amado	Mecenazgo y patrocinio. Las claves del Marketing del siglo XXI.	1993	Primera edición	No ficción	Escrito	Libro	Política, economía y justicia	España			Mayúsculas sin acentuar	El coste actual de esponsorizar a un equipo de Fórmula 1 está en las siguientes cifras:
Juan de Andrés, Amado: Mecenazgo y patrocinio. Las claves del Marketing del siglo XXI.. Madrid: EDITMEX, 1993.	Juan de Andrés, Amado	Mecenazgo y patrocinio. Las claves del Marketing del siglo XXI.	1993	Primera edición	No ficción	Escrito	Libro	Política, economía y justicia	España			Mayúsculas sin acentuar	La Fórmula 1 tiene cuatro soportes básicos para colocar los mensajes publicitarios:
Juan de Andrés, Amado: Mecenazgo y patrocinio. Las claves del Marketing del siglo XXI.. Madrid: EDITMEX, 1993.	Juan de Andrés, Amado	Mecenazgo y patrocinio. Las claves del Marketing del siglo XXI.	1993	Primera edición	No ficción	Escrito	Libro	Política, economía y justicia	España			Mayúsculas sin acentuar	También es muy importante, la utilización del patrocinio como arma de relaciones públicas. Por ejemplo, las empresas patrocinadoras de los equipos de Fórmula 1, invitan a sus clientes a presenciar la carrera desde los boxes y pueden después organizar una comida de negocios en el motor-home del equipo.
Juan de Andrés, Amado: Mecenazgo y patrocinio. Las claves del Marketing del siglo XXI.. Madrid: EDITMEX, 1993.	Juan de Andrés, Amado	Mecenazgo y patrocinio. Las claves del Marketing del siglo XXI.	1993	Primera edición	No ficción	Escrito	Libro	Política, economía y justicia	España			Mayúsculas sin acentuar	Ejemplos de marcas patrocinadoras de Fórmula 1.
Juan de Andrés, Amado: Mecenazgo y patrocinio. Las claves del Marketing del siglo XXI.. Madrid: EDITMEX, 1993.	Juan de Andrés, Amado	Mecenazgo y patrocinio. Las claves del Marketing del siglo XXI.	1993	Primera edición	No ficción	Escrito	Libro	Política, economía y justicia	España			Mayúsculas sin acentuar	Dadas las características del evento en relación con la gran audiencia conseguida y a las posibilidades publicitarias, promocionales y de relaciones públicas, siempre hay veinte o treinta marcas importantes dispuestas a esponsorizar a un piloto o a un equipo de Fórmula 1.
Juan de Andrés, Amado: Mecenazgo y patrocinio. Las claves del Marketing del siglo XXI.. Madrid: EDITMEX, 1993.	Juan de Andrés, Amado	Mecenazgo y patrocinio. Las claves del Marketing del siglo XXI.	1993	Primera edición	No ficción	Escrito	Libro	Política, economía y justicia	España			Mayúsculas sin acentuar	Por ejemplo Sáez Merino, el fabricante español de pantalones vaqueros más importante del mundo, entró en el mundo de la fórmula 1, en 1987, cuando la marca "LOIS" se planteó un cambio de imagen en su estrategia de comunicación.
Juan de Andrés, Amado: Mecenazgo y patrocinio. Las claves del Marketing del siglo XXI.. Madrid: EDITMEX, 1993.	Juan de Andrés, Amado	Mecenazgo y patrocinio. Las claves del Marketing del siglo XXI.	1993	Primera edición	No ficción	Escrito	Libro	Política, economía y justicia	España			Mayúsculas sin acentuar	Lois eligió la esponsorización de Adrian Campos, un piloto español de fórmula 1. Sus objetivos eran: entrar en un campo de vanguardia, dentro de la comunicación en España y en segundo lugar apoyar a un piloto español en el mundo deportivo, dentro de una clara filosofía de marketing social.
