CONSULTA CREA:

Palabras ortográficas: grand prix | 

Agrupado por acentos, mayúsculas

Documentos: 70 / Frecuencia absoluta: 91 / Frecuencia normalizada: 0,72 por millón

BIBLIOGRAFÍA	AUTOR	TÍTULO	FECHA	CRITERIO	BLOQUE	MEDIO	SOPORTE	TEMA	PAÍS	ZONA	TIPOLOGÍA	NOTAS	CONCORDANCIA
«Omar Lares». El Universal. Caracas: Electronic Publishing Group, 1999-04-06.		El Universal	1989	Primera edición	No ficción	Escrito	Prensa	Actualidad, ocio y vida cotidiana	Venezuela	Caribe continental		Procesado por medio de un programa de reconocimiento de voz	3,100 millones de pesetas en 1988. En casinos, solamente, 2.500 millones. ¿Cuánto sería el ingreso al Fisco venezolano de autorizarse los casinos? ¡Más daño que éstos al país lo produce la corrupción! BRASIL rubricó su más apoteósica performance automovilística el pasado domingo, al vencer Ayrton Senna en el Grand Prix mexicano en momentos en que su compatriota Emerson Fittipaldi conquistaba las ardorosas 500 Millas de Indianápolis. Difícil registrar otro día similar en cualquiera de los deportes. Senna, dicho de paso, parece destinado a romper las marcas de la Fórmula Uno, todas, incluyendo los 5 títulos del eximio Fanfio. A esa edad con un
Melo, Juan Vicente: Notas sin música. México D.F.: Fondo de Cultura Económica, 1994.	Melo, Juan Vicente	Notas sin música	1990	Primera edición	No ficción	Escrito	Libro	Artes, cultura y espectáculos	México	México y Centroamérica		Esta recopilación de artículos se publica por primera vez en 1990. No incluímos las traducciones que el autor realiza de El derrumbe de la casa de Usher, de Claude Debussy, y de varios textos de Erick Satie.	Cada vez hay menos público. Cada vez, Celestino Gorostiza otorga mayores facilidades al Ballet Folklórico de Bellas Artes (Grand Prix des Critiques); se derrumba la danza mexicana y su único antibiótico es el Ballet Nacional,  el grupo que dirige y anima Guillermina Bravo y del que saldrán, estoy seguro, los únicos coreógrafos que merecen ser recordados.
«FIN DE Semana». El Tiempo. Bogotá: 1990-06-01.		El Tiempo	1990	Primera edición	No ficción	Escrito	Prensa	Actualidad, ocio y vida cotidiana	Colombia	Caribe continental		Procesado por medio de un programa de reconocimiento de voz. Mayúsculas no acentuadas en el original.	ATLETISMO. II Parada del II Grand Prix Colombiano, organizada por la Federación Colombiana de Atletismo. Sábado en Armenia.
«Concluyó el Master de Golf en el San Martín». Diario La Prensa. Buenos Aires: Asociación Argentina Corpus, 1992.		Diario La Prensa	1992	Primera edición	No ficción	Escrito	Prensa	Actualidad, ocio y vida cotidiana	Argentina	Río de la Plata		Versión realizada a partir de la edición electrónica procedente del corpus lingüístico de la Asociación Argentina Corpus. Las mayúsculas iniciales no van acentuadas	Finalizó ayer en el Club General San Martín, el Master de Golf de la JPGA (Jugadores Profesionales de Golf Asociados), último certamen de la temporada 1991/92 y del ranking del Grand Prix.
«GRAN PRIX DE AJEDREZ». El Tiempo. Bogotá: 1994-11-16.		El Tiempo	1994	Primera edición	No ficción	Escrito	Prensa	Actualidad, ocio y vida cotidiana	Colombia	Caribe continental		Procesado por medio de un programa de reconocimiento de voz	GRAN PRIX DE AJEDREZ. Cumplida la tercera parada del Grand Prix de Ajedrez Relámpago de la Liga de Bogotá, con una premiación superior al millón de pesos, las posiciones están así: . Mensualmente se están disputando dos paradas para completar un total de 24. En total, ha competido 150 tableros.
«Ultima viñeta de &#34;La guerra de las trincheras. 1914-1918&#34;, editada en España por Norma Editorial. &#34;Los niños tienen el reflejo vídeo: aprenden a leer, pero no a descifrar las imágenes&#34;. ENTREVISTA a Jacques Tardi, autor de historietas.». La Vanguardia. Barcelona: T.I.S.A, 1994.		La Vanguardia	1994	Primera edición	No ficción	Escrito	Prensa	Artes, cultura y espectáculos	España			Versión realizada sobre texto plano	—Cuando leí su novela, lo ignoraba. También es verdad que el 90 por ciento de los franceses estuvo en su situación: ni colaboracionistas ni en contra. Me fascinó leer una buena obra policiaca —tuvo el Grand Prix en 1950— que además describe con justeza los suburbios y niños de los años 50 que tan bien conocí. Por lo demás, hoy Véran es un octogenario, con quien sólo hablé por teléfono. Me dijo que nunca había leído una historieta. Nuestra charla fue técnica, del tipo ¿cómo ve a los
«Lo más destacado». El Mundo. Madrid: Unidad Editorial, 1995.		El Mundo	1995	Primera edición	No ficción	Escrito	Prensa	Artes, cultura y espectáculos	España			Versión realizada sobre texto plano	Metrópolis ofrece una entrevista con Jöelle Bouvier y Régis Obadia, dos realizadores y coreógrafos franceses que han dirigido algunas de las mejores piezas de videodanza del mundo. El programa presenta, en primicia para España, el cortometraje de ficción Le presentiment, dirigido por Bouvier y con el que obtuvo el Grand Prix en el Festival de Grenoble de 1994. 0.20 h. La 2
«ENTREVISTA a Thomas Hampson, barítono norteamericano.». La Vanguardia. Barcelona: T.I.S.A, 1995.		La Vanguardia	1995	Primera edición	No ficción	Escrito	Prensa	Artes, cultura y espectáculos	España			Versión realizada sobre texto plano. En el texto no se acentúan nunca las mayúsculas	Elisabeth Schwarzkop, inició una imparable carrera profesional que hasta la fecha le ha valido no sólo el aprecio incondicional de los aficionados a la lírica, sino también los más prestigiosos premios internacionales. Su currículum está repleto de ellos. Como muestra, vale la pena mencionar el Maria Callas (1986); el Edison y el Grand Prix du Disque (1990) o el correspondiente al mejor cantante clásico del año (1992), entre muchos otros.
«La escudería italiana Minardi, bajo secuestro judicial.». La Vanguardia. Barcelona: T.I.S.A, 1995.		La Vanguardia	1995	Primera edición	No ficción	Escrito	Prensa	Actualidad, ocio y vida cotidiana	España			Versión realizada sobre texto plano. En el texto no se acentúan nunca las mayúsculas	La escudería italiana Minardi ha sido puesta bajo secuestro judicial por el consejero de justicia de Nevers/Magny Cours tras una demanda presentada por la sociedad Grand Prix Engineering Sponsorship, que no ha argumentado sus razones. (Efe)
«SELECCIÓN DE PROGRAMAS DE TELEVISIÓN-DEPORTES.». La Vanguardia. Barcelona: T.I.S.A, 1995.		La Vanguardia	1995	Primera edición	No ficción	Escrito	Prensa	Actualidad, ocio y vida cotidiana	España			Versión realizada sobre texto plano. En el texto no se acentúan nunca las mayúsculas	Leroy Burrell igualó el pasado año el récord mundial de 100 metros en el "meeting" de Lausana, que forma parte del certamen Grand Prix. Los atletas del Santa Mónica TC, con el carismático Carl Lewis a la cabeza, son los invitados de honor de esta reunión que cobra este año especial relevancia, ya que dentro de un mes se disputarán en Gotenburgo los campeonatos del mundo.
«SISMOGRAMA ECONÓMICO.». La Vanguardia. Barcelona: T.I.S.A, 1995.		La Vanguardia	1995	Primera edición	No ficción	Escrito	Prensa	Política, economía y justicia	España			Versión realizada sobre texto plano. En el texto no se acentúan nunca las mayúsculas	Trade Leaders' Club, que bajo la presidencia de un tal Arsenio Pardo dispensan a porrillo trofeos "internacionales" al prestigio comercial o a la tecnología. Lo mismo hacen Publicaciones de Comercio Internacional (Edicoin) y Editora Internacional de Comercio y Turismo (Editurin), sólo que en lugar de "trofeos", éstas reparten un pomposo Grand Prix Master Europeo a la calidad, a la tecnología o las ventas.
«Claude Criquelion». ABC. Madrid: Prensa Española, S.A., 1996-06-16.		ABC	1996	Primera edición	No ficción	Escrito	Prensa	Actualidad, ocio y vida cotidiana	España			Mayúsculas no acentuadas en el original	– Claude Criquelion se proclamó campeón de la reciente edición del Grand Prix Midi Libre de Ciclismo.
López Navarro, Julio: Clásicos del cine. Santiago de Chile: Ediciones Pantalla Grande, 1996.	López Navarro, Julio	Clásicos del cine	1996	Primera edición	No ficción	Escrito	Libro	Artes, cultura y espectáculos	Chile	Chilena			En el Festival Internacional de Cannes de 1952, se presentó fuera de competencia, obteniendo el Grand Prix Independant. Pocos meses después, obtuvo el Gran Premio en el Festival de Venecia «por haber elevado en forma singular y con gran fuerza expresiva la inocencia de la infancia sobre la tragedia y la desolación de la guerra». Además, obtuvo el Premio de los Críticos Cinematográficos de Nueva York a la mejor película extranjera de
López Navarro, Julio: Clásicos del cine. Santiago de Chile: Ediciones Pantalla Grande, 1996.	López Navarro, Julio	Clásicos del cine	1996	Primera edición	No ficción	Escrito	Libro	Artes, cultura y espectáculos	Chile	Chilena			rodó cinco cortometrajes en los que bosquejó al Sr. Hulot. En 1947, dirigió y apareció en el corto L'ÉCOLE DES FACTEURS (ESCUELA DE CARTEROS), cuyo éxito lo llevó a perfeccionar el personaje central y extender la historia, convirtiéndose en DÍA DE FIESTA (1949), film con el que obtuvo el Grand Prix du cinéma Français en 1950.
López Navarro, Julio: Clásicos del cine. Santiago de Chile: Ediciones Pantalla Grande, 1996.	López Navarro, Julio	Clásicos del cine	1996	Primera edición	No ficción	Escrito	Libro	Artes, cultura y espectáculos	Chile	Chilena			Ganadora del Premio «Louis Delluc» en 1963, del Grand Prix del Festival de Cannes en 1964 y del galardón Louis Méliès, esta cinta postuló además al Oscar en la categoría de mejor película extranjera (lo perdió frente a AYER, HOY Y MAÑANA de Vittorio de Sica). En 1965, postuló nuevamente a la estatuilla en las categorías de mejor guión y en tres categorías
«LOS TODO TERRENO, COCHES DE LUJO». El Mundo. Madrid: Unidad Editorial, 1996.		El Mundo	1996	Primera edición	No ficción	Escrito	Prensa	Política, economía y justicia	España			Versión realizada sobre texto plano. Incluido en CD-ROM del primer semestre de 1996	Todo esto compatibilizándolo con las necesidades de obtener una máxima economía de escala a base de utilizar plataformas comunes, etc. Esto queda claro en la nueva gama de coches medios que aparecerán en la primavera y que se venderán bajo cuatro marcas: Pontiac Grand Prix, Oldsmobile Intrigue, Buick Century y Chevrolet Malibu. Los cuatro coches tienen la misma plataforma y se ofrecen con motores de 160 y 215 caballos. Sin embargo, sus carrocerías han sido retocadas para conseguir una diferenciación visual. Y el comportamiento y rendimiento de los motores, igualmente se ha adaptado a su personalidad. Pontiac es
«OBITUARIO de SAUL BASS. Dibujante, diseñador de títulos de películas de cine y carteles». El Mundo. Madrid: Unidad Editorial, 1996.		El Mundo	1996	Primera edición	No ficción	Escrito	Prensa	Artes, cultura y espectáculos	España			Versión realizada sobre texto plano. Incluido en CD-ROM del primer semestre de 1996. Por sistema, no se acentúan las mayúsculas	Con Preminger colaboró en una docena de películas, además de realizar algunos carteles significativos como el de Anatomía de un asesinato, pero quizá sus trabajos más conocidos son los que realizó en el entorno de Alfred Hitchcock: Vértigo y Con la muerte en los talones. Su personalidad quedó reflejada también en Espartaco, West Side Story o Grand Prix, entre otras películas. En los últimos años colaboró asiduamente con Martin Scorsese, para el que materializó los créditos de Uno de los nuestros, El cabo del miedo y Casino, que fue su último trabajo.
«ESPECIAL/DESTINO: PORT AVENTURA». El Mundo. Madrid: Unidad Editorial, 1996.		El Mundo	1996	Primera edición	No ficción	Escrito	Prensa	Artes, cultura y espectáculos	España			Versión realizada sobre texto plano. Incluido en CD-ROM del primer semestre de 1996. Mayúsculas sin acentuar	Ramón García, el presentador de ¿Qué apostamos?, que está a punto de estrenar en TVE-1 el concurso El Grand Prix, debuta como actor en Destino: Port Aventura, un programa especial dedicado al parque de atracciones de Tarragona que emite hoy La Primera.
«AGENDA DE LA SEMANA DE DEPORTES». El Mundo. Madrid: Unidad Editorial, 1997.		El Mundo	1996	Primera edición	No ficción	Escrito	Prensa	Actualidad, ocio y vida cotidiana	España			Versión realizada sobre texto plano. No se acentúan nunca las mayúsculas	Reunión de Lausana (Grand Prix). Presencia de algunos de los mejores velocistas, como Leroy Burrell.
«AGENDA DE LA SEMANA DE DEPORTES». El Mundo. Madrid: Unidad Editorial, 1997.		El Mundo	1996	Primera edición	No ficción	Escrito	Prensa	Actualidad, ocio y vida cotidiana	España			Versión realizada sobre texto plano. No se acentúan nunca las mayúsculas	Gran Premio de Oslo (Grand Prix).
«París. Manuel Adrio, enviado especial». ABC Electrónico. Madrid: Prensa Española, 1997.		ABC Electrónico	1997	Primera edición	No ficción	Escrito	Prensa	Actualidad, ocio y vida cotidiana	España				Con su triunfo en París, Andrés Gimeno se colocaba de golpe, con los cien puntos ganados, en el segundo puesto de la clasificación mundial del «Grand Prix», a 36 puntos de Orantes y uno por encima de Nastase. Gimeno, a quien hablar de dinero le pone nervioso, se embolsó como campeón la hermosa cifra, entonces, de 60.000 francos (1.560.000 pesetas al cambio actual), cuando al vencedor de este año le van a dar 3.668.000 francos
«El Escorial. Natividad Pulido». ABC Electrónico. Madrid: Prensa Española, 1997.		ABC Electrónico	1997	Primera edición	No ficción	Escrito	Prensa	Artes, cultura y espectáculos	España				Es uno de los grandes del cómic mundial. Creador del ya mítico detective «The Spirit», ha logrado premios tan importantes como el «NCS» al mejor dibujante, el «Yellow Kid» de Lucca o el «Grand Prix» de Angulema. Will Eisner visita estos días España para participar en uno de los cursos de la Complutense en El Escorial sobre el tebeo. «He venido a conocer el cómic español», confiesa este artista que, a sus 81 años, mantiene intacto su «espíritu» infantil.
«Londres. Efe». ABC Electrónico. Madrid: PRENSA ESPAÑOLA, S.A., 1997-11-12.		ABC Electrónico	1997	Primera edición	No ficción	Escrito	Prensa	Actualidad, ocio y vida cotidiana	España			Versión realizada sobre texto marcado HTML	Por otra parte, las escuderías West McLaren Mercedes y Williams Grand Prix Engineering quedaron libres de las sospechas de intentar manipular el resultado en Jerez. Mosley dijo que estaba satisfecho de que no hubiera habido ningún acuerdo al respecto entre las escuderías. «Lo que ocurrió fue que el Williams acudió a McLaren y a otros equipos para pedirles que no interfirieran en la lucha entre Villeneuve y
«Coulthard, muy rápido». Clarín. Buenos Aires: clarín.com, 1997-01-19.		Clarín	1997	Primera edición	No ficción	Escrito	Prensa	Actualidad, ocio y vida cotidiana	Argentina	Río de la Plata		Versión realizada sobre texto marcado HTML	Para hoy se espera el arribo a Jerez del nuevo equipo Stewart Grand Prix, con Rubens Barrichello como piloto principal.
«Un récord igualado». Clarín. Buenos Aires: clarín.com, 1997-07-08.		Clarín	1997	Primera edición	No ficción	Escrito	Prensa	Actualidad, ocio y vida cotidiana	Argentina	Río de la Plata		Versión realizada sobre texto marcado HTML. Mayúsculas acentuadas	(Estocolmo, Suecia. DPA).– Un mítico récord mundial igualado, siete mejores marcas del año y las buenas actuaciones del triniteño Ato Boldon (doblete en 100 y 200 metros) y el cubano Iván Pedroso fueron los hechos salientes del Grand Prix de atletismo, que se inició ayer en el estadio Olímpico de Estocolmo.
«Keitel sonríe de oreja a oreja». La Época. Santiago: reuna.cl/laepoca, 1997-05-14.		La Época	1997	Primera edición	No ficción	Escrito	Prensa	Actualidad, ocio y vida cotidiana	Chile	Chilena		Versión realizada sobre texto marcado HTML	Definitivamente le cambió la cara a Sebastián Keitel. Hace una semana, el deportista regresó del Grand Prix de Río de Janeiro con una medalla de bronce en los 200 metros planos, pero con bastante angustia. Había llegado a su fin su contrato con Hellmann's, el aporte de Digeder a los deportistas top aún no se entregaba, y Keitel no contaba con el apoyo económico para iniciar su temporada en Europa.
«Por ALFONSO CHARDY». El Nuevo Herald. Miami: elherald.com, 1997-02-12.		El Nuevo Herald	1997	Primera edición	No ficción	Escrito	Prensa	Actualidad, ocio y vida cotidiana	Estados Unidos	Estados Unidos		Versión realizada sobre texto marcado HTML. No se acentúan las mayúsculas	Después que una gran protesta el año pasado llevó al Departamento de Transporte de la Florida a revisar su política en cuanto a los anuncios en carreteras, la palabra Marlboro ya no está este año en las banderolas que anuncian el Grand Prix de Miami, patrocinado por esta marca de cigarrillos.
«Por ALFONSO CHARDY». El Nuevo Herald. Miami: elherald.com, 1997-02-12.		El Nuevo Herald	1997	Primera edición	No ficción	Escrito	Prensa	Actualidad, ocio y vida cotidiana	Estados Unidos	Estados Unidos		Versión realizada sobre texto marcado HTML. No se acentúan las mayúsculas	Las autoridades del transporte cambiaron esta política la semana pasada. Dijeron el martes que el cambio no está directamente relacionado con el Miami Grand Prix, programado para celebrarse del 28 de febrero al 2 de marzo en el Homestead Motorsports Complex.
«Por ALFONSO CHARDY». El Nuevo Herald. Miami: elherald.com, 1997-02-12.		El Nuevo Herald	1997	Primera edición	No ficción	Escrito	Prensa	Actualidad, ocio y vida cotidiana	Estados Unidos	Estados Unidos		Versión realizada sobre texto marcado HTML. No se acentúan las mayúsculas	Las palabras Marlboro Grand Prix fueron impresas con los logotipos utilizados por la compañía y los colores rojo y blanco como los más importantes, los mismos que llevan los paquetes de cigarrillos Marlboro.
«Por ALFONSO CHARDY». El Nuevo Herald. Miami: elherald.com, 1997-02-12.		El Nuevo Herald	1997	Primera edición	No ficción	Escrito	Prensa	Actualidad, ocio y vida cotidiana	Estados Unidos	Estados Unidos		Versión realizada sobre texto marcado HTML. No se acentúan las mayúsculas	Phillip Morris, fabricante de los cigarrillos Marlboro, no está contento con la pérdida de la promoción en las banderolas. La compañía no prevé sin embargo ningún impacto en sus ventas, promoción o visibilidad en el Miami Grand Prix.
«Philip Morris niega haya patrocinado carrera de lanchas». El Nuevo Herald. Miami: elherald.com, 1997-02-12.		El Nuevo Herald	1997	Primera edición	No ficción	Escrito	Prensa	Política, economía y justicia	Estados Unidos	Estados Unidos		Versión realizada sobre texto marcado HTML. No se acentúan las mayúsculas	El informe añadió que también participarían embarcaciones auspiciadas por General Tire, Gill and Duff y Hewlett Packard. El evento, fase inicial del Grand Prix de lanchas Formula 1, fue televisado a varios países.
«Por AURELIO MORENO». El Nuevo Herald. Miami: elherald.com, 1997-03-02.		El Nuevo Herald	1997	Primera edición	No ficción	Escrito	Prensa	Actualidad, ocio y vida cotidiana	Estados Unidos	Estados Unidos		Versión realizada sobre texto marcado HTML. Mayúsculas sin acentuar	"Ahora todo es diferente", señaló el sábado un satisfecho Zanardi (Reynard Honda) tras ganar la posición de cuerda del Grand Prix de Miami que se corre hoy.
«Por AURELIO MORENO». El Nuevo Herald. Miami: elherald.com, 1997-03-02.		El Nuevo Herald	1997	Primera edición	No ficción	Escrito	Prensa	Actualidad, ocio y vida cotidiana	Estados Unidos	Estados Unidos		Versión realizada sobre texto marcado HTML. Mayúsculas sin acentuar	El Grand Prix de Miami (1:30 p.m. por ABC) será la primera prueba del campeonato mundial 1997 de la PPG CART Series que consta de 17 carreras.
«Por AURELIO MORENO». El Nuevo Herald. Miami: elherald.com, 1997-03-02.		El Nuevo Herald	1997	Primera edición	No ficción	Escrito	Prensa	Actualidad, ocio y vida cotidiana	Estados Unidos	Estados Unidos		Versión realizada sobre texto marcado HTML. Mayúsculas sin acentuar	El Grand Prix se disputará en el circuito oval de 1.5 millas del autódromo de Homestead y constará de 148 vueltas.
«Internacional de lucha será en Managua». La Prensa. Managua: La Prensa, 1997.		La Prensa	1997	Primera edición	No ficción	Escrito	Prensa	Actualidad, ocio y vida cotidiana	Nicaragua	México y Centroamérica		Versión realizada sobre texto marcado HTML. No se acentúan nunca las mayúsculas.	Desde hace mes y medio, sin mucho apoyo, pero con la idea de salir adelante en el rudo deporte de la Lucha la selección de este deporte se prepara para realizar un buen trabajo en el Grand Prix Centroamericano que se realizará en Managua el 13 y 14 de julio.
«Internacional de lucha será en Managua». La Prensa. Managua: La Prensa, 1997.		La Prensa	1997	Primera edición	No ficción	Escrito	Prensa	Actualidad, ocio y vida cotidiana	Nicaragua	México y Centroamérica		Versión realizada sobre texto marcado HTML. No se acentúan nunca las mayúsculas.	Para el Grand Prix de lucha han confirmado su participación todos los países del área, incluso los monstruos de esta región, los panameños que llegarán con todo su equipo
«Guillermo Vilas pega la vuelta». La Nueva Provincia. Bahía Blanca: lanueva.com, 1997-03-15.		La Nueva Provincia	1997	Primera edición	No ficción	Escrito	Prensa	Actualidad, ocio y vida cotidiana	Argentina	Río de la Plata		Versión realizada sobre texto marcado HTML	Hurgando en su vasta trayectoria tenística, cuyo mayor esplendor quedó marcado en la década del '70, aparecen como conquistas más sobresalientes los títulos logrados en el Masters de Australia, en 1974; Roland Garrós (Francia) y Forest Hill (Estados Unidos), en 1977; dos abiertos de Australia (1977-78) y tres Grand Prix (1974-75-77).
«Luz verde para el gran circo». La Nueva Provincia. Bahía Blanca: lanueva.com, 1997-04-13.		La Nueva Provincia	1997	Primera edición	No ficción	Escrito	Prensa	Actualidad, ocio y vida cotidiana	Argentina	Río de la Plata		Versión realizada sobre texto marcado HTML	Los mismos tendrán a su cargo decidir qué penalidades les cabe a aquellos que vulneren el reglamento de la FIA en un Grand Prix o durante la sesión de entrenamiento. En cuanto a los banderilleros, cuyo número varía de acuerdo con el circuito (para este Gran Premio trabajan 82), se ubican alrededor de la pista y tienen a cargo la seguridad general (limpiar la pista y mostrar las banderas con los códigos correspondientes).
«EL PILOTO VENEZOLANO ha ganado tres carreras seguidas en Brasil, con lo cual ha reafirmado su prestigio en la veloz disciplina. Regresa este año al Turismo alemán, donde enfrentará un riguroso calendario que incluye nueve carreras en seis meses.». El Universal. Caracas: Electronic Publishing Group, 1997-01-21.		El Universal	1997	Primera edición	No ficción	Escrito	Prensa	Actualidad, ocio y vida cotidiana	Venezuela	Caribe continental		Versión realizada sobre texto marcado HTML	Debuta en la F-1 el 13 de marzo de 1983 en el Grand Prix de Brasil, disputado en el circuito de Jacarepaguá. Coincidencialmente esta carrera es ganada por Nelson Piquet, su compañero actual, que a la postre se hace del título de conductores con un total de 59 puntos, apenas dos unidades más que el francés Alain Prost.
«EU iría a lid de lucha en Irán». El Nuevo Herald. Miami: elherald.com, 1998-01-15.		El Nuevo Herald	1998	Primera edición	No ficción	Escrito	Prensa	Actualidad, ocio y vida cotidiana	Estados Unidos	Estados Unidos		Versión realizada sobre texto marcado HTML. Mayúsculas no acentuadas en el original	La ley que prohíbe la publicidad de cigarrillo tendría serias consecuencias económicas para la región de Spa, que se beneficia con unos $30 millones en el fin de semana del Grand Prix.
«Murió Franck Pourcel, uno de los grandes de la música ligera». Clarín. Buenos Aires: clarin.com, 2000-11-13.		Clarín	2000	Primera edición	No ficción	Escrito	Prensa	Artes, cultura y espectáculos	Argentina	Río de la Plata		Versión realizada sobre texto marcado HTML. Mayúsculas no acentuadas en el original.	Tres años más tarde logró lo que había intentado en su primer viaje a América y grabó para la Capitol en los Estados Unidos, al tiempo que ganaba el Grand Prix du Disque en Francia. El año 1959 sería significativo en su historia. Los French Fiddlers graban una versión de la canción Only You, de Los Plateros.
«Murió Franck Pourcel, uno de los grandes de la música ligera». Clarín. Buenos Aires: clarin.com, 2000-11-13.		Clarín	2000	Primera edición	No ficción	Escrito	Prensa	Artes, cultura y espectáculos	Argentina	Río de la Plata		Versión realizada sobre texto marcado HTML. Mayúsculas no acentuadas en el original.	Igualmente Pourcel y su grupo —que cambió de nombre varias veces— llegaron a vender 15 millones de discos en los años 70. A lo largo de su carrera ganó una gran cantidad de premios: el Grand Prix del Disco en Brasil en 1957, el Disco de Oro en Venezuela en 1963, luego de publicar "Amour, Danse et Violons", y tres veces el Disco de Oro en Japón.
«JACQUELINE RAMOS RODRIGUEZ». Excélsior. México D.F.: excelsior.com.mx, 2000-09-05.		Excélsior	2000	Primera edición	No ficción	Escrito	Prensa	Artes, cultura y espectáculos	México	México y Centroamérica		Versión realizada sobre texto marcado HTML. Mayúsculas no acentuadas en el original	música italiana es la que tiene el mayor interés para el grupo, pero no la única; está también la alemana. El organismo ha recibido, entre otros premios, el Grammophone en 1994 y 1998, y son el único ensamble italiano en haber ganado dos premios y tres nominaciones en 1998; cuentan además con dos Grand Prix du disque, dos de German Record Critic's Association, el Cini Prize, cuatro galardones en el Midem en Cannes, el Disco del Año en 1998 y el disco del Año Amadeus en 1998.
«La Copa Mundial ya tiene dueño». Granma Internacional. La Habana: Ediciones Cubanas, 2000-07-26.		Granma Internacional	2000	Primera edición	No ficción	Escrito	Prensa	Actualidad, ocio y vida cotidiana	Cuba	Antillas		Versión realizada sobre texto marcado HTML. Mayúsculas no acentuadas en el original	Al tradicional vencedor de los Grand Prix cubanos, el estadounidense Jay Price, no le respondió su máquina y se quedó en blanco en la jornada dominical.
