CONSULTA CREA:

Palabras ortográficas: escudería | 

Agrupado por acentos, mayúsculas

Documentos: 143 / Frecuencia absoluta: 226 / Frecuencia normalizada: 1,8 por millón

BIBLIOGRAFÍA	AUTOR	TÍTULO	FECHA	CRITERIO	BLOQUE	MEDIO	SOPORTE	TEMA	PAÍS	ZONA	TIPOLOGÍA	NOTAS	CONCORDANCIA
«Ayrton Senna fue el más rápido en los entrenamientos de Jerez». El País. Madrid: Diario El País, S.A., 1988-10-01.		El País	1988	Primera edición	No ficción	Escrito	Prensa	Actualidad, ocio y vida cotidiana	España				pilotaje, y censuraba duramente a su compatriota Jonathan Palmer, del que dijo: "Ha vuelto a comportarse de modo incorrecto. Me lo he encontrado en una curva rodando terriblemente despacio. Va a conseguir que alguien, incluso él mismo, se haga daño. Parece mentira que sea un piloto británico". La escudería italo-hispana Lois-Minardi sufrió en la primera jornada serios problemas de suspensión en los ensayos libres. Tras ellos, los dos pilotos, el español Pérez Sala y Pier Luigi Martini, manifestaban su decepción por la falta de puesta a punto de sus monoplazas. "Lo hemos intentado todo, pero, de momento, ha sido imposible volver a la
«La rotura de su embrague privó a Juan Garriga del triunfo». ABC. Madrid: Prensa Española, S.A., 1989-05-01.		ABC	1989	Primera edición	No ficción	Escrito	Prensa	Actualidad, ocio y vida cotidiana	España			Versión realizada sobre texto marcado HTML. Mayúsculas acentuadas irregularmente.	circuito, pero el de Alcira necesitaba puntuar a toda costa. La carrera resultó aburrida en lo que se refiere al duelo por la cabeza. En la arrancada Gianola y Aspar se colocan por delante, con Crivillé detrás en la segunda curva. Al de Seba no le cuesta mucho adelantar a su compañero de escudería en Derbi. En la horquilla de antes de la recta en la segunda vuelta, Crivillé pasa delante de Gianola y ya no abandonaría su privilegia posición. Rodando un segundo más lento de lo que había marcado en los entrenamientos, Crivillé no tuvo rivales. Una caída de Gianola permitió a Aspar entrar en segunda posición,
«MAÑANA PRIMERA CARRERA DE AUTOS EN LAS FLORES». Expreso. Lima: 1989-04-01.		Expreso	1989	Primera edición	No ficción	Escrito	Prensa	Actualidad, ocio y vida cotidiana	Perú	Andina		Procesado por medio de un programa de reconocimiento de voz. Mayúsculas no acentuadas en el original.	Entre los participantes están anotados los del equipo Mobil Bradley con tres coches de la escudería, figuran además
«El último reto del campeón». El País. Madrid: Diario El País, S.A., 1989-06-01.		El País	1989	Primera edición	No ficción	Escrito	Prensa	Actualidad, ocio y vida cotidiana	España				La decisión de Sito es firme e iría acompañada de un cambio de orientación en la estructura de su equipo. La compañía Campsa, su principal patrocinador, está dispuesta a aumentar su aportación económica para ampliar la escudería tanto en material —se estudia la posibilidad de comprar un camión y carpa que sirva de recepción— como en medios técnicos. Según ha podido saber este periódico, ni Sito ni su brazo derecho, el abogado Manolo Burillo, descartan contar en su team con un piloto capaz de luchar por el título mundial de 250cc
«LUIS COBOS». Cambio 16. Madrid: Grupo 16, 1990-05-14.		Cambio 16	1990	Primera edición	No ficción	Escrito	Prensa	Artes, cultura y espectáculos	España			Versión realizada sobre texto plano, del corpus Entrevis	—A mí eso no me inquieta, no pertenezco a ninguna escudería ni estoy en el concierto de la contratacion convencional de directores. Hago la guerra musical por mi cuenta y soy el único que en estas circunstancias dirige conciertos con 90 músicos. Y sin subvenciones del Estado, tengo previstas unas actuaciones en las que intervendrán entre 180 y 200 personas.
«El piloto francés Alain Prost queda fuera de Ferrari a seis días de la celebración del último Gran Premio». La Voz de Galicia. La Coruña: Control, 1991-10-30.		La Voz de Galicia	1991	Primera edición	No ficción	Escrito	Prensa	Actualidad, ocio y vida cotidiana	España				Maranello (Italia, Efe). La escudería italiana Ferrari anunció ayer la ruptura "con carácter inmediato" de sus relaciones con el hasta ayer piloto de su escudería, el francés Alain Prost, tres veces campeón del mundo de Fórmula Uno.
«El piloto francés Alain Prost queda fuera de Ferrari a seis días de la celebración del último Gran Premio». La Voz de Galicia. La Coruña: Control, 1991-10-30.		La Voz de Galicia	1991	Primera edición	No ficción	Escrito	Prensa	Actualidad, ocio y vida cotidiana	España				Maranello (Italia, Efe). La escudería italiana Ferrari anunció ayer la ruptura "con carácter inmediato" de sus relaciones con el hasta ayer piloto de su escudería, el francés Alain Prost, tres veces campeón del mundo de Fórmula Uno.
«El piloto francés Alain Prost queda fuera de Ferrari a seis días de la celebración del último Gran Premio». La Voz de Galicia. La Coruña: Control, 1991-10-30.		La Voz de Galicia	1991	Primera edición	No ficción	Escrito	Prensa	Actualidad, ocio y vida cotidiana	España				Ferrari, que fichó al veterano piloto francés en 1990, pone así punto final a una temporada de tensas relaciones en las que la polémica ha sido la nota más destacada. La escudería italiana situará en el lugar del conocido piloto francés, al joven italiano Gianni Morbidelli, que ya formó parte de la división de pruebas de la firma, con sede en la localidad italiana de Maranello, y que hasta la fecha disputaba el Campeonato del Mundo de Fórmula Uno con el equipo Minardi.
«El piloto francés Alain Prost queda fuera de Ferrari a seis días de la celebración del último Gran Premio». La Voz de Galicia. La Coruña: Control, 1991-10-30.		La Voz de Galicia	1991	Primera edición	No ficción	Escrito	Prensa	Actualidad, ocio y vida cotidiana	España				El piloto francés, de 36 años, ya amenazó durante el Gran Premio de Alemania, disputado en julio pasado, con dejar la escudería del caballito rampante antes del final de su contrato, que vence en diciembre de 1992, mientras que los directivos de Ferrari contestaron en septiembre con una clara advertencia: "cualquiera que rompa la relación contractual deberá enfrentarse a las consecuencias".
«El piloto francés Alain Prost queda fuera de Ferrari a seis días de la celebración del último Gran Premio». La Voz de Galicia. La Coruña: Control, 1991-10-30.		La Voz de Galicia	1991	Primera edición	No ficción	Escrito	Prensa	Actualidad, ocio y vida cotidiana	España				de Australia, que se disputará en Adelaida entre el 1 y el 3 de noviembre próximos, estará pilotado por el francés Jean Alesi. Este piloto está séptimo en la clasificación del Mundial 91 y comenzó este año a formar equipo junto a Prost, quien, según auguran todos los comentarios, disputará la próxima temporada en la escudería francesa Ligier.
«Cuarenta vehículos en la Vuelta a Santiago». La Voz de Galicia. La Coruña: Control, 1991-10-30.		La Voz de Galicia	1991	Primera edición	No ficción	Escrito	Prensa	Actualidad, ocio y vida cotidiana	España				. Todos llegaron bien a la meta, tras una etapa nocturna —el sábado, desde las seis de la tarde hasta las once de la noche— y otra diurna —desde las nueve de la mañana hasta las siete de la tarde—. Esta prueba, que concentró a 96 participantes, fue organizada por la Escudería Compostela y por el Club 4x4 Salmonte de Santiago, con un presupuesto de 600 mil pesetas.
«Es la segunda y última prueba del primer campeonato gallego de tramo cronometrado». La Voz de Galicia. La Coruña: Control, 1991.		La Voz de Galicia	1991	Primera edición	No ficción	Escrito	Prensa	Actualidad, ocio y vida cotidiana	España				Quizá sea el retraso en el inicio de las obras de construcción del Circuito Galego de Velocidade lo que ha llevado a los organizadores de pruebas motociclistas, en este caso la escudería coruñesa Motor 7, a buscar alternativas, aprovechando las especiales condiciones que Galicia ofrece para la práctica de ciertas especialidades, como el enduro, y la colaboración de algunas entidades, como el Ayuntamiento de Culleredo, que hace sólo unas semanas apadrinó la clásica Subida a Culleredo y que ahora vuelve a estar detrás de otro acontecimiento
«POR JOSÉ CLOPATOFSKY». El Tiempo. Bogotá: 1992-05-16.		El Tiempo	1992	Primera edición	No ficción	Escrito	Prensa	Actualidad, ocio y vida cotidiana	Colombia	Caribe continental		Procesado por medio de un programa de reconocimiento de voz	NOTICIAS VARIAS: Para correr el próximo 25 en Lime Rock, viajó ayer Diego Guzman. Texaco no se retira de las carreras sino que reconsidera sus presupuestos (podrían patrocinar la prueba del 12 de Octubre). Colmotores prepara campaña para cambiar su nombre por General Motors de Colombia. Insólito. Autódromos le confirmó a la Escudería Colombia que está maniatado por la exclusividad del contrato con Tortugas para albergar otras pruebas monomarca. La carrera de la Esso sería el 18 de Julio y a 4 horas y media. Sofasa vendió su planta de Duitama al grupo Hoyos. Indy 500 se verá en directo por TV Cable, el 24 a las
«¿CUNDIRÁ EL EJEMPLO EN EUROPA?». El Mundo. Madrid: Unidad Editorial, 1995.		El Mundo	1994	Primera edición	No ficción	Escrito	Prensa	Artes, cultura y espectáculos	España			Versión realizada sobre texto plano. No se acentúan las mayúsculas	Además, en las próximas elecciones se agregará Sky TV a la ya poderosa constelación de medios periodísticos británicos de derechas. Hasta ahora, sus programas de noticias, a la hora de informar sobre política, han hecho gala de una imparcialidad que no se percibe en los periódicos de la misma escudería. Pero la «tabloidización» de sus programas, que proyecta el antiguo director del Sun, Kelvin McKenzie, puede ser indicio de cambios.
«BREVES DEPORTES». El Mundo. Madrid: Unidad Editorial, 1995.		El Mundo	1994	Primera edición	No ficción	Escrito	Prensa	Actualidad, ocio y vida cotidiana	España			Versión realizada sobre texto plano. No se acentúan las mayúsculas	LONDRES.– La escudería británica Lola anunció ayer en Londres que ha aplazado a 1996 su reingreso en la Fórmula 1, un año más tarde de lo previsto inicialmente. / REUTER
«BREVES DE DEPORTES». El Mundo. Madrid: Unidad Editorial, 1995.		El Mundo	1994	Primera edición	No ficción	Escrito	Prensa	Actualidad, ocio y vida cotidiana	España			Versión realizada sobre texto plano	ROMA.– La escudería italiana de Fórmula 1 Benetton desmintió la contratación del piloto Nigel Mansell para la próxima temporada y anunció que será probablemente Johny Herbert el compañero del actual campeón del mundo, Michael Schumacher. / EFE
«MASSENBURG Y BANNISTER, 4 PARTIDOS». El Mundo. Madrid: Unidad Editorial, 1995.		El Mundo	1994	Primera edición	No ficción	Escrito	Prensa	Actualidad, ocio y vida cotidiana	España			Versión realizada sobre texto plano	PARÍS.– El piloto francés Alain Prost confirmó ayer en París su decisión de retirarse de la Fórmula 1 al rechazar la propuesta del responsable de la escudería McLaren, Ron Dennis, de correr el Gran Premio este año. Prost, cuatro veces campeón del mundo, anunció su intención de retirarse de las carreras el 24 de septiembre pasado en Estoril (Portugal). / EL MUNDO
«La firma Williams medita contratar al francés Alain Prost como sustituto del piloto fallecido». El Mundo. Madrid: Unidad Editorial, 1994.		El Mundo	1994	Primera edición	No ficción	Escrito	Prensa	Actualidad, ocio y vida cotidiana	España			Versión realizada sobre texto plano. No se acentúan las mayúsculas	Por otro lado, según informa Efe, la escudería anglofrancesa Williams-Renault podría intentar la contratación del francés Alain Prost, retirado esta temporada, para sustituir en el Mundial de Fórmula Uno al fallecido Ayrton Senna. Así lo publica el diario británico Today. Williams-Renault estaría dispuesta a ofrecer al piloto francés la cifra de 18 millones de dólares para contar con sus servicios hasta el final
«FORMULA 1». El Mundo. Madrid: Unidad Editorial, 1995.		El Mundo	1994	Primera edición	No ficción	Escrito	Prensa	Actualidad, ocio y vida cotidiana	España			Versión realizada sobre texto plano. Mayúsculas no acentuadas.	Las acusaciones que pesan sobre la escudería podrían provocar incluso su expulsión del Campeonato del Mundo
«FORMULA 1». El Mundo. Madrid: Unidad Editorial, 1995.		El Mundo	1994	Primera edición	No ficción	Escrito	Prensa	Actualidad, ocio y vida cotidiana	España			Versión realizada sobre texto plano. Mayúsculas no acentuadas.	PARIS.– La escudería de Fórmula 1 Benetton y su piloto alemán Michael Schumacher, actual líder del Campeonato del Mundo de la especialidad, mantendrán hoy con el Consejo Mundial de la Federación Internacional de Automovilismo (FIA) una reunión, previsiblemente explosiva, en torno a las acusaciones que pesan sobre el equipo italiano, las cuales podrían provocar incluso su expulsión
«FORMULA 1». El Mundo. Madrid: Unidad Editorial, 1995.		El Mundo	1994	Primera edición	No ficción	Escrito	Prensa	Actualidad, ocio y vida cotidiana	España			Versión realizada sobre texto plano. Mayúsculas no acentuadas.	El piloto alemán, aparentemente harto de las irregularidades cometidas por su escudería, sugirió recientemente que podría abandonar el equipo, aunque el lunes Luciano Benetton, el máximo responsable de la firma, aseguró que Schumacher no tiene intención alguna de marcharse.
«FORMULA 1». El Mundo. Madrid: Unidad Editorial, 1994.		El Mundo	1994	Primera edición	No ficción	Escrito	Prensa	Actualidad, ocio y vida cotidiana	España			Versión realizada sobre texto plano	ADELAIDA (AUSTRALIA).— El piloto británico Damon Hill criticó ayer duramente a su escudería, Williams, al considerar que no le apoya lo suficiente en su lucha por el título mundial de Fórmula 1, que se decidirá el próximo domingo en el Gran Premio de Australia y para el que los únicos candidatos son el alemán Michael Schumacher y el propio Hill.
«FORMULA 1». El Mundo. Madrid: Unidad Editorial, 1994.		El Mundo	1994	Primera edición	No ficción	Escrito	Prensa	Actualidad, ocio y vida cotidiana	España			Versión realizada sobre texto plano	Frank Williams, el jefe del equipo, dijo el lunes que Hill seguirá en la escudería la próxima temporada, pero el piloto insistió ayer en que se le pague lo que cree valer, informa Reuter.
«COMO EN LOS FORMULA 1». El Mundo. Madrid: Unidad Editorial, 1995.		El Mundo	1994	Primera edición	No ficción	Escrito	Prensa	Ciencias y tecnología	España			Versión realizada sobre texto plano. Incluido en CD-Rom del segundo semestre de 1994	Más tarde, concretamente en el año 1990, la escudería Ferrari lograba la victoria en el Gran Premio de Brasil, sin que Nigel Mansell tuviera que soltar el volante en ningún instante de aquella carrera.
«Adriane Galisteu afirma que su novio estaba muy preocupado por los malos resultados que había tenido en las primeras carreras.». La Vanguardia. Barcelona: T.I.S.A, 1994.		La Vanguardia	1994	Primera edición	No ficción	Escrito	Prensa	Actualidad, ocio y vida cotidiana	España			Versión realizada sobre texto plano	Entre las manifestaciones de pesar por la muerta de Senna, ayer destacó la de Ron Dennis, director de McLaren, escudería en la que Senna conquistó sus tres títulos mundiales. Dennis manifiesta que la "capacidad, profesionalidad, habilidad y coraje de Senna no tienen comparación con otro otro piloto de su generación". Dennis habla de la amistad que les unía y también de cómo ambos había vibrado haciendo lo que más les gustaba: ganar en
«Williams quiere repescar a Mansell para suceder a Senna.». La Vanguardia. Barcelona: T.I.S.A, 1994.		La Vanguardia	1994	Primera edición	No ficción	Escrito	Prensa	Actualidad, ocio y vida cotidiana	España			En el texto no se acentúan nunca las mayúsculas. Versión realizada sobre texto plano	Mientras Mansell estudia la oferta que ya le habrá llegado (hasta el final de temporada solamente coinciden cinco carreras de la F-Indy con la F-1), parece que será el actual piloto probador de la escudería Williams Renault, el británico David Coulthard, el piloto que forme pareja con Damon Hill en el Gran Premio de España.
La Vanguardia. Barcelona: T.I.S.A, 1994.		La Vanguardia	1994	Primera edición	No ficción	Escrito	Prensa	Actualidad, ocio y vida cotidiana	España			Versión realizada sobre texto plano. En el texto no se acentúan las mayúsculas	El piloto británico Damon Hill, de la escudería de fórmula 1 Williams, se encuentra en Bolonia para ser interrogado por el juez Maurizio Passarini, que lleva las investigaciones sobre las muertes de los pilotos brasileño Ayrton Senna y austriaco Roland Ratzenberger. Además de Hill, en la capital boloñesa se encuentra también Patrick Head, proyectista de Williams. Efe
«Mansell vuelve a Williams para competir en los tres últimos grandes premios.». La Vanguardia. Barcelona: T.I.S.A, 1994.		La Vanguardia	1994	Primera edición	No ficción	Escrito	Prensa	Actualidad, ocio y vida cotidiana	España			Versión realizada sobre texto plano	LONDRES — (Efe.) El inglés Nigel Mansell, campeón del Mundo de la fórmula 1 en 1992, volverá a correr con su antigua escudería Williams-Renault en los tres últimos grandes premios de esta temporada.
«Mansell vuelve a Williams para competir en los tres últimos grandes premios.». La Vanguardia. Barcelona: T.I.S.A, 1994.		La Vanguardia	1994	Primera edición	No ficción	Escrito	Prensa	Actualidad, ocio y vida cotidiana	España			Versión realizada sobre texto plano	Williams aseguró ayer que Mansell participará en España (circuito de Jerez, 16 de octubre), Japón (Suzuka, 6 de noviembre) y Australia (Adelaida, 21 de noviembre), después de que finalice su compromiso con su actual escudería, Newman-Haas, del campeonato Indy. Regresó con Williams en el gran premio de Francia, disputado el pasado 3 de julio, y aunque no finalizó la carrera, impresionó favorablemente a su antiguo patrono, Frank Williams.
«Mansell vuelve a Williams para competir en los tres últimos grandes premios.». La Vanguardia. Barcelona: T.I.S.A, 1994.		La Vanguardia	1994	Primera edición	No ficción	Escrito	Prensa	Actualidad, ocio y vida cotidiana	España			Versión realizada sobre texto plano	Mansell formará equipo con su compatriota Damon Hill y relegará al puesto de sustituto al escocés David Coulthard, que se había consolidado como segundo piloto de la escudería tras la muerte del brasileño Ayrton Senna. El piloto se adjudicó 30 grandes premios (27 con Williams y 3 con Ferrari) y en 1992 fue campeón del Mundo, tras lo cual dejó la competición de fórmula 1.
«Capriati vuelve a la competición en Zurich». La Vanguardia. Barcelona: T.I.S.A, 1994.		La Vanguardia	1994	Primera edición	No ficción	Escrito	Prensa	Actualidad, ocio y vida cotidiana	España			Versión realizada sobre texto plano	La incertidumbre más absoluta rodea el futuro del piloto alemán Michael Schumacher, líder del Mundial de fórmula 1, ya que su supuesta ruptura con la escudería italiana Benetton todavía está pendiente de una confirmación oficial. Benetton ha negado la ruptura, pero Michael Schumacher continúa sin hablar. Su representante, Willi Weber, ha comentado que hay un documento en el que el piloto comunica a la escudería que "no está dispuesto a seguir compitiendo en las condiciones actuales". Efe.
«Capriati vuelve a la competición en Zurich». La Vanguardia. Barcelona: T.I.S.A, 1994.		La Vanguardia	1994	Primera edición	No ficción	Escrito	Prensa	Actualidad, ocio y vida cotidiana	España			Versión realizada sobre texto plano	piloto alemán Michael Schumacher, líder del Mundial de fórmula 1, ya que su supuesta ruptura con la escudería italiana Benetton todavía está pendiente de una confirmación oficial. Benetton ha negado la ruptura, pero Michael Schumacher continúa sin hablar. Su representante, Willi Weber, ha comentado que hay un documento en el que el piloto comunica a la escudería que "no está dispuesto a seguir compitiendo en las condiciones actuales". Efe.
«253,5 millones de pesetas para una quiniela de catorce». La Vanguardia. Barcelona: T.I.S.A, 1994.		La Vanguardia	1994	Primera edición	No ficción	Escrito	Prensa	Actualidad, ocio y vida cotidiana	España			Versión realizada sobre texto plano. En el texto no se acentúan las mayúsculas	Amatriaín ficha por la escudería Honda-Gabi
«253,5 millones de pesetas para una quiniela de catorce». La Vanguardia. Barcelona: T.I.S.A, 1994.		La Vanguardia	1994	Primera edición	No ficción	Escrito	Prensa	Actualidad, ocio y vida cotidiana	España			Versión realizada sobre texto plano. En el texto no se acentúan las mayúsculas	El piloto catalán Dani Amatriaín llegó ayer a un acuerdo con la escudería Honda-Gabi Competición para participar en el III Abierto Ducados de 250 cc de la próxima temporada, campeonato que se disputa a un total de siete pruebas y está dotado con cien millones de pesetas en premios. Efe.
«MOTOCICLISMO: GP de Australia.». La Vanguardia. Barcelona: T.I.S.A, 1994.		La Vanguardia	1994	Primera edición	No ficción	Escrito	Prensa	Actualidad, ocio y vida cotidiana	España			Versión realizada sobre texto plano. En el texto no se acentúan las mayúsculas	en la categoría se esforzará al máximo para satisfacer a los aficionados españoles. "Cuando se compite no son válidas las opciones que no están basadas en la capacidad y la experiencia. Por ello no estamos sorprendidos por la actuación de nuestro piloto, aunque sí muy satisfechos", dijo Sito Pons. El director de la escudería sostiene que la máquina de Puig, desde el punto de vista competitivo, es incluso equiparable a la de Michael Doohan. El estadounidense John Kocinski (Cagiva) volvió a ser el más rápido, con un registro de 1.30.523, 8.39 décimas menos que el día anterior. Su compatriota y actual campeón del mundo de la cilindrada
«Camacho descarta únicamente a Galiamin y Korneiev». La Vanguardia. Barcelona: T.I.S.A, 1994.		La Vanguardia	1994	Primera edición	No ficción	Escrito	Prensa	Actualidad, ocio y vida cotidiana	España			Versión realizada sobre texto plano. En el texto no se acentúan las mayúsculas	El piloto austriaco Gerhard Berger renovó ayer su contrato por un año con la escudería Ferrari. Berger estuvo meditando la posibilidad de abandonar la F-1 tras el accidente mortal del brasileño Ayrton Senna. Efe
«El Estado francés quiere conservar la titularidad del 34% de la firma automovilística tras el proceso de privatización.». La Vanguardia. Barcelona: T.I.S.A, 1994.		La Vanguardia	1994	Primera edición	No ficción	Escrito	Prensa	Ciencias y tecnología	España			Versión realizada sobre texto plano. En el texto no se acentúan nunca las mayúsculas	de Matra, es desde hace mucho tiempo administrador de Renault. En cuanto a Elf Aquitaine, de la que Renault posee el 0,97 por ciento del capital, la política de colaboración se ha desarrollado largamente, en especial en el campo de la investigación sobre los combustibles. Elf es también uno de los principales patrocinadores de la escudería Williams-Renault en el campeonato del mundo de fórmula 1. La Compagnie de Suez no es candidata a entrar en el núcleo de Renault, a assuré mardi Gérard Worms, président du groupe.
«Junto a Hakkinen es probable que esté el escocés Coulthard en 1996». El Mundo. Madrid: Unidad Editorial, 1996.		El Mundo	1995	Primera edición	No ficción	Escrito	Prensa	Actualidad, ocio y vida cotidiana	España			Versión realizada sobre texto plano. Incluido en CD ROM del segundo semestre de 1995	La relación entre Ron Dennis, patrón de la escudería británica que este año monta los motores Mercedes Benz, y el propio Alain Prost siempre ha sido muy buena. En la actualidad, ambos se necesitan mutuamente. Y por ello, han decidido unirse de nuevo para sacar adelante un proyecto común.
«Junto a Hakkinen es probable que esté el escocés Coulthard en 1996». El Mundo. Madrid: Unidad Editorial, 1996.		El Mundo	1995	Primera edición	No ficción	Escrito	Prensa	Actualidad, ocio y vida cotidiana	España			Versión realizada sobre texto plano. Incluido en CD ROM del segundo semestre de 1995	El piloto lleva varios meses luchando por conseguir un equipo de Fórmula 1 totalmente francés. Una escudería con motores galos, chasis también franceses, e ingenieros y pilotos del mismo país. Renault, con la que Prost mantenía intensos contactos en los últimos años, no aceptó la oferta del ex campeón mundial y éste abandonó al fabricante de automóviles.
«Junto a Hakkinen es probable que esté el escocés Coulthard en 1996». El Mundo. Madrid: Unidad Editorial, 1996.		El Mundo	1995	Primera edición	No ficción	Escrito	Prensa	Actualidad, ocio y vida cotidiana	España			Versión realizada sobre texto plano. Incluido en CD ROM del segundo semestre de 1995	A partir de ese momento, empezaron a circular insistentes rumores sobre el futuro de Prost. Desde firmar un acuerdo con Mercedes para ser el nuevo director deportivo de la marca alemana hasta correr el campeonato germano de turismos para esta escudería. Pero su futuro había quedado en el aire en los últimos días.
«Junto a Hakkinen es probable que esté el escocés Coulthard en 1996». El Mundo. Madrid: Unidad Editorial, 1996.		El Mundo	1995	Primera edición	No ficción	Escrito	Prensa	Actualidad, ocio y vida cotidiana	España			Versión realizada sobre texto plano. Incluido en CD ROM del segundo semestre de 1995	NUEVO FRACASO.— Y por si esto fuera poco, el patrón de McLaren anunció que haría lo imposible por contar con Michael Schumacher como piloto número 1 en la temporada 96. Schumacher ha fichado a bombo y platillo por la escudería italiana Ferrari, lo que es una nueva puerta que se ha cerrado para el británico.
«Junto a Hakkinen es probable que esté el escocés Coulthard en 1996». El Mundo. Madrid: Unidad Editorial, 1996.		El Mundo	1995	Primera edición	No ficción	Escrito	Prensa	Actualidad, ocio y vida cotidiana	España			Versión realizada sobre texto plano. Incluido en CD ROM del segundo semestre de 1995	A partir de ahora, el trabajo de Prost va a ser muy difícil. Tiene que convertir el monoplaza de la escudería McLaren Mercedes en un vehículo competitivo, capaz de ganar carreras y de optar por el título en la temporada próxima.
«Junto a Hakkinen es probable que esté el escocés Coulthard en 1996». El Mundo. Madrid: Unidad Editorial, 1996.		El Mundo	1995	Primera edición	No ficción	Escrito	Prensa	Actualidad, ocio y vida cotidiana	España			Versión realizada sobre texto plano. Incluido en CD ROM del segundo semestre de 1995	En cuanto a pilotos, y de cara al próximo campeonato, Ron Dennis ya ha confirmado a Mika Hakkinen, pero se están manteniendo diversas reuniones para buscar un segundo conductor para los monoplazas de la escudería británica.
«Junto a Hakkinen es probable que esté el escocés Coulthard en 1996». El Mundo. Madrid: Unidad Editorial, 1996.		El Mundo	1995	Primera edición	No ficción	Escrito	Prensa	Actualidad, ocio y vida cotidiana	España			Versión realizada sobre texto plano. Incluido en CD ROM del segundo semestre de 1995	Norbert Haug, responsable de competición de Mercedes y encargado de encontrar un segundo piloto en la escudería anglo germana, ha señalado recientemente que se están ultimando contactos con varios pilotos, aunque el que parece tener más posibilidades en estos momentos es el escocés David Coulthard. Este piloto ahora milita en Williams, pero con el fichaje de Jacques Villeneuve para el próximo año se ha quedado sin un volante para disputar el campeonato en el 96
«Junto a Hakkinen es probable que esté el escocés Coulthard en 1996». El Mundo. Madrid: Unidad Editorial, 1996.		El Mundo	1995	Primera edición	No ficción	Escrito	Prensa	Actualidad, ocio y vida cotidiana	España			Versión realizada sobre texto plano. Incluido en CD ROM del segundo semestre de 1995	También hay contactos con Gerhard Berger, al que no ha caído muy bien el fichaje del alemán Michael Schumacher con su equipo —Ferrari— para el próximo año. Así, el austriaco podría abandonar la escudería italiana si la situación no mejora.
«Junto a Hakkinen es probable que esté el escocés Coulthard en 1996». El Mundo. Madrid: Unidad Editorial, 1996.		El Mundo	1995	Primera edición	No ficción	Escrito	Prensa	Actualidad, ocio y vida cotidiana	España			Versión realizada sobre texto plano. Incluido en CD ROM del segundo semestre de 1995	el último nombre que se baraja, según el propio Haug, es el piloto alemán Heinz Harald Fretzen. Antes de su llegada a la Fórmula 1, Fretzen se inició en la competición automovilística integrado en el equipo Mercedes y dentro del mundial de Sport Prototipos. La decisión sobre el piloto que acompañará a Hakkinen en la escudería McLaren Mercedes la próxima temporada será anunciada oficialmente el próximo 1 de octubre durante la disputa del Gran Premio de Europa de esta especialidad en el circuito alemán de Nurburgring.
«Dramático accidente del finlandés Hakkinen». El Mundo. Madrid: Unidad Editorial, 1996.		El Mundo	1995	Primera edición	No ficción	Escrito	Prensa	Actualidad, ocio y vida cotidiana	España			Versión realizada sobre texto plano	Afortunadamente, el piloto de la escudería Sauber-Ford no sufrió heridas de importancia.
«Sus principales rivales en el Mundial de Rallyes, Subaru y Mitsubishi, han pedido que se anule el castigo». El Mundo. Madrid: Unidad Editorial, 1996.		El Mundo	1995	Primera edición	No ficción	Escrito	Prensa	Actualidad, ocio y vida cotidiana	España			Versión realizada sobre texto plano	Mitsubishi. En ellas, se solicita al máximo organismo gestor del deporte del automóvil que levante la sanción a Toyota, ya que, de lo contrario, el Campeonato de 1996 puede perder todo el interés que ha tenido en estos últimos años. El español Carlos Sainz llegó recientemente a un acuerdo para correr con esta escudería en las próximas temporadas.
«Sainz conserva sus opciones». El Mundo. Madrid: Unidad Editorial, 1996.		El Mundo	1995	Primera edición	No ficción	Escrito	Prensa	Actualidad, ocio y vida cotidiana	España			Versión realizada sobre texto plano	Carlos Sainz salió ayer prácticamente indemne de una dificilísima primera etapa en el Rallye del RAC, carrera en la que se disputa el título mundial con el escocés Colin McRae, su compañero en la escudería Subaru.
«Automovilismo/RALLYE DE INGLATERRA». El Mundo. Madrid: Unidad Editorial, 1996.		El Mundo	1995	Primera edición	No ficción	Escrito	Prensa	Actualidad, ocio y vida cotidiana	España			Versión realizada sobre texto plano	Esta primera etapa del Rallye RAC de Inglaterra ha confirmado la competitividad de los Mitsubishi Lancer Evolution de finlandés Tommi Makinen y del sueco Kenneth Eriksson, que terminaron la jornada ocupando la primera y segunda posición, respectivamente. Este excelente resultado de la escudería de Andrew Cowan le permite defender su liderato de tan sólo dos puntos frente a Subaru en el Mundial de marcas.
«Automovilismo/RALLYE DE INGLATERRA». El Mundo. Madrid: Unidad Editorial, 1996.		El Mundo	1995	Primera edición	No ficción	Escrito	Prensa	Actualidad, ocio y vida cotidiana	España			Versión realizada sobre texto plano	No se puede dejar de recordar que Mitsubishi tiene todavía la posibilidad de conseguir el título de marcas y que frente a su escudería, sería tonto por parte de un hombre tan experimentado como Richards, jugárselo todo a la carta de McRae.
«El baúl de la Pavón». El Mundo. Madrid: Unidad Editorial, 1995-12-03.		El Mundo	1995	Primera edición	No ficción	Escrito	Prensa	Política, economía y justicia	España			Versión realizada sobre texto plano	La de Moncloa sí que era una fiesta y no aquel guateque rancio y hortera que el gafe maquiavélico Juan Alberto Belloch —oreja de hipopótamo— montó en el Ministerio de Justicia e Interior pare festejar el Código Penal a base de tinto con gaseosa y salsa de Caco Senante, mientras la más famosa de su escudería particular, Margarita Robles, «a mucha honra, a mucha honra», aportaba otra delicadeza de su léxico particular cuando habló, muy fina ella, de «las patas», por no decir «los pilares» de no recuerdo qué cosa política y circunstancial.
